zcta,noise_mean_db,noise_max_db,noise_min_db,median_household_income,unemployment_rate,population,pnhwhite,pnhblack,phispanic,pforeign_born,punemployed,affluence,disadvantage,median_family_income,home_value,poverty_rate
91321,59.08469387510576,84.64892218028004,45.05286518943551,91092.0,63.5,34305.0,0.3310596048832,0.0208715926856,0.5376183986664,0.2317737936974,0.0441851466894,0.3411839902401,0.1182876601815,101173.0,700169.1853789752,5.5
91322,59.00472631987578,88.44041442871094,45.1014289855957,,,,,,,,,,,,,
91324,54.01123968202082,71.5701821399246,45.083797417293525,99610.0,61.4,29744.0,0.321005910635,0.055170789361,0.3861283063889,0.3532140851021,0.068213313818,0.4308248758316,0.1269041150808,114057.0,943306.2827516248,8.1
91325,54.291925109604925,72.03333876985477,45.05500327265569,87168.0,65.4,35537.0,0.3592312335968,0.0562230907381,0.3805611133575,0.3759461939335,0.0554770827293,0.4114299416542,0.1557003259659,97750.0,1042130.2140162408,8.0
91326,58.39815182705196,82.47649298146412,45.04753118539273,148281.0,61.3,36503.0,0.4147056341171,0.0818562880158,0.1341533511877,0.3689559698105,0.0392922200263,0.6011037230492,0.0619080774486,165963.0,1241296.0735808518,4.8
91327,57.0194493006993,86.86100006103516,45.00785446166992,,,,,,,,,,,,,
91329,58.8475788620283,78.36577606201172,45.00510787963867,,,,,,,,,,,,,
91330,53.030978442513366,74.02261352539062,45.10276794433594,,38.0,,,,,,,,,,,100.0
91331,56.93597168336982,78.92614065303997,45.05023875501805,84227.0,58.4,99804.0,0.0450683347881,0.0182758197188,0.8802552819252,0.4270770847797,0.0641601160169,0.1900045573711,0.1954609900713,80317.0,746908.7059688467,12.6
91333,57.50176022376543,74.3344955444336,45.04606628417969,,,,,,,,,,,,,
91335,53.0327843957665,69.71146102433303,45.10062282312875,80143.0,60.3,77158.0,0.2748904824257,0.0390367805958,0.5254153609276,0.4284973740578,0.0681585744023,0.3122888803482,0.1596212089062,81591.0,806018.562584573,11.8
91340,56.82043147261932,78.78125279895266,45.0353404740143,85261.0,62.8,34822.0,0.0344609729946,0.0188673827797,0.914421916008,0.3690482974052,0.0693785175681,0.2312099337578,0.1779460459948,77853.0,740174.4482626856,8.7
91341,58.197346424750364,74.43419647216797,45.067752838134766,,,,,,,,,,,,,
91342,57.75861569598547,80.96909165927678,45.042443811505,98118.0,60.3,92580.0,0.1259883344173,0.034240655601,0.7437351346016,0.3546338379383,0.0632305145264,0.2824081480503,0.1604633182287,93453.0,809923.8651174136,9.2
91343,58.02457485769706,81.38996890967212,45.04690386185883,81430.0,58.4,63193.0,0.2002753466368,0.04484673962,0.5935942530632,0.408304721117,0.0702611878514,0.3047694861889,0.1873978227377,89882.0,889935.0881607756,13.6
91344,58.33271546777788,85.56225492951371,45.038342816874135,119345.0,54.7,53862.0,0.4390479326248,0.0261965766549,0.3175337016582,0.3755894601345,0.0795466899872,0.446968883276,0.0927307009697,127983.0,1007284.6318127384,4.2
91345,59.163756043346815,88.90297227784679,45.02491651192052,94215.0,61.4,18481.0,0.1730425804853,0.0199664514512,0.6715545654297,0.3939721882343,0.0529582537711,0.2852689027786,0.1110757365823,103902.0,831941.4772525731,6.1
91346,60.57735640371926,90.53462982177734,45.00236511230469,,,,,,,,,,,,,
91350,56.42708757806911,72.1077457013679,45.11272314486137,140110.0,63.9,42970.0,0.4634861648083,0.0438445433974,0.3054456710815,0.1827554106712,0.04521619156,0.4937020242214,0.073440335691,147892.0,819259.4559526664,4.4
91351,56.23083001249851,73.68862040895276,45.03636709185746,115364.0,62.8,32677.0,0.3343024253845,0.0271138716489,0.5146127343178,0.2337423861027,0.0671667233109,0.3478119075298,0.1071297228336,113180.0,720797.5950640962,6.7
91352,57.50995191145819,83.07154930802434,45.04702993738261,78239.0,57.7,45601.0,0.2098199576139,0.021556545049,0.6979233026505,0.452029556036,0.0586836189032,0.2192989587784,0.1847210973501,74855.0,816160.0735392178,13.0
91353,59.08970491720517,87.2550277709961,45.024269104003906,,,,,,,,,,,,,
91354,54.04090359124045,66.13734155820073,45.50440090749204,156173.0,64.8,33039.0,0.5027391910553,0.0506673939526,0.1944066137075,0.2177426666021,0.0611989535391,0.5964289903641,0.05584878847,157603.0,846956.576180874,4.7
91355,56.228425952189504,79.11085433003808,45.02030830901341,115640.0,58.8,30289.0,0.5902802944183,0.0235068835318,0.2158869504929,0.1981907635927,0.0803928896785,0.5178591012955,0.0869495496154,125500.0,794258.9184367071,5.2
91356,56.149441416961075,78.632002240996,45.031784033677226,107378.0,63.5,30599.0,0.6329292058945,0.0583352409303,0.1656916886568,0.319585621357,0.0655110552907,0.5380688905716,0.1122220903635,129567.0,1370008.6929511514,4.8
91357,56.99235795454546,85.15343475341797,45.011962890625,,,,,,,,,,,,,
91358,58.66029988789238,87.22798156738281,45.00510787963867,,,,,,,,,,,,,
91359,56.395978117956425,85.83312225341797,45.00099182128906,,,,,,,,,,,,,
91360,56.60924298502883,77.76397085356659,45.01738844196396,119296.0,56.9,42444.0,0.6213363409042,0.0225237961859,0.2390208244324,0.1743238121271,0.050245385617,0.4859259426594,0.084102421999,139560.0,1024750.7684336914,4.7
91361,55.93932474454691,81.11823197888988,45.02292083535199,144900.0,56.7,18753.0,0.7208979725838,0.0114648323506,0.1097424402833,0.1236602142453,0.0426073148847,0.6197031140327,0.0658397302032,176406.0,1582819.543453612,4.7
91362,58.284208549518794,82.61776915633642,45.036518173152864,139800.0,58.3,36770.0,0.671716094017,0.0190100632608,0.1656513512135,0.1967364698648,0.0541313551366,0.5762945413589,0.0746972039342,174245.0,1209266.2133496592,7.4
91364,55.976156810086415,79.53021392949009,45.018225450971116,132854.0,61.2,28765.0,0.6367460489273,0.0556926839054,0.1315139979124,0.2607335448265,0.0764494612813,0.5925669074059,0.0683743283153,149664.0,1321311.6835115384,5.3
91365,55.50968613735465,77.45621490478516,45.067752838134766,,,,,,,,,,,,,
91367,55.592307889928634,77.06723313510713,45.04618003026696,108653.0,62.2,44862.0,0.5939548015594,0.0675404593349,0.1545405983925,0.2858989834785,0.0741235688329,0.5489499568939,0.1214748322964,131203.0,1128294.6573186724,8.2
91371,52.99626201923077,71.81271362304688,45.07316207885742,,,,,,,,,,,,,
91372,59.982987787890046,86.34678649902345,45.00099182128906,,,,,,,,,,,,,
91377,52.84438025831255,68.44578310486787,45.063362083173665,163085.0,60.5,13627.0,0.6920818686485,0.0020547441673,0.0837308317423,0.2364423573017,0.0528227649629,0.63198107481,0.0530384667218,171250.0,1153387.5962212388,3.1
91380,57.10219973491028,75.45182800292969,45.00922393798828,,,,,,,,,,,,,
91381,56.478116590808,76.26447871469028,45.0064815975888,158504.0,59.4,20864.0,0.4288247823715,0.05459164083,0.1969900280237,0.2331288307905,0.0912253558636,0.6135766506195,0.061321195215,162868.0,971463.9712198084,3.2
91383,59.63049434007707,86.64923858642578,45.00236511230469,,,,,,,,,,,,,
91384,57.390709855222624,81.14125403302617,45.18201142475496,131689.0,53.2,27652.0,0.3938593864441,0.0476638227701,0.4146173894405,0.2017214000225,0.0583203099668,0.4374652504921,0.0560166686773,137857.0,805865.2254256834,4.6
91385,58.73149394347241,85.37189483642578,45.020172119140625,,,,,,,,,,,,,
91387,58.361502282119154,82.15386606490658,45.01783489797441,117969.0,64.6,46812.0,0.3548876345158,0.0648765265942,0.4340126514435,0.2413483709097,0.0525968931615,0.4041464328766,0.1197956725955,117072.0,813096.2374093039,6.8
91390,53.24206542879242,65.16841226374528,45.24241039508974,151897.0,58.7,18930.0,0.6163761019707,0.0194928683341,0.2652403712273,0.1496566236019,0.0381497889757,0.5144203901291,0.0568670220673,170296.0,928135.6779871192,2.4
91392,59.67010821554771,84.57427978515625,45.110809326171875,,,,,,,,,,,,,
91393,57.2250480447861,77.04493713378906,45.04606628417969,,,,,,,,,,,,,
91394,53.841769366197184,74.88832092285156,45.140159606933594,,,,,,,,,,,,,
91395,59.33416717980296,90.53462982177734,45.01470184326172,,,,,,,,,,,,,
91396,52.068851794226696,63.738311767578125,45.07316207885742,,,,,,,,,,,,,
91401,54.11226632745911,70.17284815078324,45.10570758653636,79552.0,64.6,39179.0,0.411904335022,0.0526047125459,0.4415886104107,0.3753796815872,0.07352617383,0.3720020949841,0.1868637949228,80694.0,1124335.23273573,10.6
91402,55.487294162585364,73.7778058681023,45.103297092500334,57369.0,61.1,67937.0,0.1066576391459,0.0295420754701,0.7005019187927,0.508839070797,0.0912386551499,0.1811934709549,0.2318433970213,58620.0,708597.0391168607,18.6
91403,57.924352339790396,84.84929910703988,45.02383387930876,116170.0,68.2,25887.0,0.6382740139961,0.0570170357823,0.165642991662,0.2354849874973,0.0822615996003,0.6090196967125,0.0819414407015,130784.0,1493038.2017848643,5.4
91404,55.115529895463474,76.97457101279817,45.13123479707586,,,,,,,,,,,,,
91405,54.71442074376218,70.94388158229835,45.05585695823218,62900.0,63.3,55451.0,0.2362265735865,0.0409190095961,0.6098176836967,0.468738168478,0.0845297649503,0.240687713027,0.2309342771769,61922.0,829786.188611441,14.7
91406,56.2360896951939,78.32610757007383,45.04979089086299,78429.0,65.2,53276.0,0.2656918764114,0.0416322536767,0.5763758420944,0.3913957476616,0.0695296525955,0.3017972409725,0.1931316107512,82460.0,860259.4980348832,13.6
91407,55.10116732106219,77.00644330632694,45.134108167024976,,,,,,,,,,,,,
91408,55.10730944692396,76.9928131845335,45.132879376184164,,,,,,,,,,,,,
91409,58.35224164418465,87.72248077392578,45.00099182128906,,,,,,,,,,,,,
91411,56.993299224179104,79.90455823334696,45.07782529607727,74617.0,65.4,23689.0,0.3294778168201,0.0671619772911,0.4769724309444,0.3868462145329,0.0727950111032,0.3724683523178,0.1793993115425,76693.0,992513.0256470952,15.1
91412,57.766259765625,78.46275329589844,45.02700424194336,,,,,,,,,,,,,
91413,61.852745286312846,88.17829895019531,45.02700424194336,,,,,,,,,,,,,
91416,59.952150574398246,88.4041976928711,45.01333236694336,,,,,,,,,,,,,
91423,56.45950799584134,79.57825496448443,45.04402807828273,109461.0,67.5,31787.0,0.67996352911,0.0476295351982,0.1388303339481,0.2091421037912,0.1093818619847,0.6227851510048,0.0787646174431,164049.0,1469373.0372532953,4.9
91426,55.92999183661778,85.08395385742188,45.00099182128906,,,,,,,,,,,,,
91436,57.5939369179511,86.57455461677422,45.00995144827479,177981.0,51.6,16190.0,0.8090178966522,0.0208770837635,0.0774552226067,0.2452130913734,0.0622119829059,0.7002022266388,0.0640916675329,202984.0,2275988.6268468634,4.5
91470,57.77739726027397,85.81722259521484,45.03382110595703,,,,,,,,,,,,,
91482,57.77739726027397,85.81722259521484,45.03382110595703,,,,,,,,,,,,,
91495,61.852745286312846,88.17829895019531,45.02700424194336,,,,,,,,,,,,,
91496,61.852745286312846,88.17829895019531,45.02700424194336,,,,,,,,,,,,,
91501,53.12546102231203,69.48919904841529,45.031226468976854,91936.0,56.4,18951.0,0.6718906760216,0.013086380437,0.1665347516537,0.4209276437759,0.0798544436693,0.4174571931362,0.173838198185,92606.0,1254095.1369348897,9.8
91502,57.10999584787198,87.54338349739496,45.033681267283335,52473.0,61.8,12312.0,0.4797758162022,0.042397659272,0.2858999371529,0.4021280109882,0.0442275442183,0.3757472336292,0.1958282291889,87534.0,816704.0540879103,12.5
91504,55.87281193603216,76.93162861371837,45.02002018875214,103835.0,59.0,27479.0,0.5371374487877,0.0461807213724,0.2300665974617,0.3388041853905,0.0608581118286,0.5098344683647,0.1219719424844,123791.0,1237506.8346619343,8.6
91505,55.10564595451767,73.5585963653675,45.03166825038019,109953.0,65.6,32156.0,0.5209914445877,0.0288282129914,0.278890401125,0.1894514262676,0.068717494607,0.5263187289238,0.0811002627015,126598.0,1135306.8517929672,4.8
91506,54.74144795147872,80.69858491790792,45.01336942469558,105955.0,63.5,19559.0,0.5503860116005,0.0119638014585,0.254767626524,0.2187228351831,0.0644972398877,0.5223394632339,0.0683337599039,134663.0,1229826.261096568,5.2
91507,56.56291537047512,74.6834716796875,45.00785446166992,,,,,,,,,,,,,
91508,62.91626103322949,86.61812591552734,45.02973175048828,,,,,,,,,,,,,
91510,56.56291537047511,74.6834716796875,45.00785446166992,,,,,,,,,,,,,
91521,54.278253007152145,86.51762390136719,45.0064811706543,,,,,,,,,,,,,
91601,57.035988445670604,77.56397675395452,45.07322669889017,79607.0,70.3,35615.0,0.4465534090996,0.0923487320542,0.3307033479214,0.2578408122063,0.0987399443984,0.4550768136978,0.1694220751524,88798.0,921674.5704602016,10.6
91602,59.4513115087223,87.96323454825972,45.05180012365289,102914.0,74.2,19980.0,0.5940440297127,0.0698698684573,0.1856356412172,0.2013013064861,0.0776922553778,0.5289590358734,0.0748621076345,113917.0,1073098.7202750614,5.2
91604,54.832300587349515,74.20487090273708,45.015615102451044,141875.0,67.0,32073.0,0.690082013607,0.0385059081018,0.1190097555518,0.1799956411123,0.0978670045733,0.6876916885376,0.0667236298323,175038.0,1725108.21214142,4.5
91605,55.41302317853774,75.26135143827092,45.05640407791275,65481.0,60.9,51654.0,0.2723893523216,0.0192240681499,0.6051612496376,0.4744647145271,0.0909442827106,0.2404298335314,0.2131655812263,71472.0,870030.8986730934,11.0
91606,55.01991042704989,71.26356479660336,45.118287571217536,66200.0,61.2,43552.0,0.3376193940639,0.0465420633554,0.5365310311317,0.4224834740162,0.0760646611452,0.2809424698353,0.204141497612,75177.0,885038.0722701801,14.5
91607,55.521839649281134,75.7825997237654,45.09003339192289,87874.0,66.0,30734.0,0.5510509610176,0.0694345012307,0.2327064424753,0.2767293453217,0.0797388404608,0.490757972002,0.1345676034689,103261.0,1256766.2459616044,8.1
91608,59.205504771352985,88.02363586425781,45.02290725708008,,100.0,,,,,,,,,,,0.0
91609,58.315976150075414,87.01567840576172,45.00099182128906,,,,,,,,,,,,,
91611,58.315976150075414,87.01567840576172,45.00099182128906,,,,,,,,,,,,,
91612,58.315976150075414,87.01567840576172,45.00099182128906,,,,,,,,,,,,,
91615,59.128931370578776,86.67359161376953,45.00099182128906,,,,,,,,,,,,,
91617,53.587803171641795,72.6102523803711,45.108131408691406,,,,,,,,,,,,,
91701,56.221182714699154,80.06623415223652,45.01998895541206,114244.0,58.3,39323.0,0.4099382162094,0.0565318018198,0.3888818323612,0.1711975187063,0.0538689009845,0.4293755292892,0.0664083734155,119856.0,842701.8354075303,3.2
91702,57.75927919356436,81.70982654206699,45.04043099123954,92683.0,61.7,62196.0,0.13307929039,0.0249051377177,0.6850440502167,0.3192327618599,0.0598831102252,0.2674048244953,0.1470459401608,83851.0,715161.0792747621,8.2
91706,53.83352389022485,72.62746047397131,45.08132090605716,81122.0,57.8,72495.0,0.0350506938994,0.0088695771992,0.7291261553764,0.4425408542156,0.0707407742739,0.198231190443,0.1739372462034,75754.0,722748.6175941742,11.8
91708,57.98615481558202,86.54970640358717,45.01208492280926,108861.0,67.0,15908.0,0.1846869438887,0.1249685660005,0.3153130412102,0.2663439810276,0.0923955366015,0.3730697631836,0.1250939667225,101531.0,720012.5013799593,8.1
91709,56.836153833990316,79.83151632190916,45.02949238583414,126350.0,60.5,78341.0,0.2374873906374,0.0401705354452,0.28714209795,0.3240193426609,0.061695408076,0.5004541277885,0.0736621320248,129702.0,998905.3498328618,5.1
91710,55.573923785965654,78.32494987483383,45.01892215669794,103085.0,58.7,81466.0,0.185868948698,0.0492966398597,0.5946284532547,0.2491837143898,0.0487165041268,0.3388355672359,0.0949956253171,107729.0,773693.7633190459,6.7
91711,55.32401100159738,79.8359086802057,45.012745734000326,126056.0,57.4,37542.0,0.4771722257137,0.0515422709286,0.2495338618755,0.1729529649019,0.0547079928219,0.576839864254,0.0756547823548,148139.0,1036973.0900691767,4.2
91722,55.2945233803239,76.5207446766372,45.030741432147316,102062.0,63.0,34470.0,0.136988684535,0.0336524508893,0.6352480649948,0.2998839616776,0.05397830531,0.309396058321,0.0970340669155,104213.0,766712.7279685905,6.5
91723,54.97575631606679,74.2821912407632,45.01384536278209,94167.0,66.1,17964.0,0.1857604086399,0.0431975051761,0.6488532423973,0.2169895321131,0.065030105412,0.3073711395264,0.1413418501616,97892.0,809227.2765201704,5.5
91724,54.94980000404012,75.84698300731363,45.028030508985616,103163.0,61.9,28575.0,0.2116885334253,0.0494838133454,0.5529308915138,0.2187576591969,0.0658341348171,0.3859556615353,0.1011520400643,106368.0,884745.0499153227,4.4
91730,54.79430189444554,75.55266220952109,45.048570642326396,92237.0,62.7,71040.0,0.2650619447231,0.0984093472362,0.4528293907642,0.2178350239992,0.0500972121954,0.3572725951672,0.1267279535532,94047.0,680188.812058654,9.1
91731,56.62610390091579,79.49128988876929,45.08177650564375,62215.0,56.3,28201.0,0.0453530028462,0.0033332151361,0.6490904688835,0.4655508697033,0.0805592536926,0.1775560826063,0.2301394641399,62099.0,774852.4440492044,13.1
91732,56.47442098590867,77.8623427794964,45.0550719355453,75108.0,58.6,58888.0,0.0328250229359,0.0069793504663,0.6599816679955,0.486329972744,0.0594430603087,0.1707462221384,0.2132423818111,68358.0,766042.6582500587,13.5
91733,56.488010646646316,80.18964503024061,45.05231667569314,68278.0,56.6,42953.0,0.0198821965605,0.0056573464535,0.7231858372688,0.4949363172054,0.0748934522271,0.1737812310457,0.2442377954721,63804.0,762701.9278468828,16.4
91734,58.04511046753607,87.41703033447266,45.04878616333008,,,,,,,,,,,,,
91737,55.69756339382211,81.9277888093667,45.03067726082926,122334.0,57.6,23108.0,0.447550624609,0.0541803687811,0.3183313012123,0.1805435419083,0.077338591218,0.4724370837212,0.0989244878292,133694.0,956187.9729791888,7.8
91739,58.517831278121186,88.79247333374737,45.00568410793563,143265.0,64.3,41319.0,0.299668431282,0.1086425110698,0.3442000150681,0.2198020219803,0.0492296628654,0.5306792259216,0.061654701829,146456.0,981419.3734989648,5.1
91740,57.59352385434789,86.93148534241128,45.01181281664893,99083.0,58.0,27131.0,0.3419335782528,0.0218569170684,0.4965906143188,0.2126349955797,0.0518331229687,0.3611495196819,0.1006437391043,108628.0,818449.9656899587,7.3
91741,52.34829562898388,65.05082326503545,45.0995715438026,127440.0,58.4,26052.0,0.5016889572144,0.0250268690288,0.2978274226189,0.1649777442217,0.068404905498,0.4920172989368,0.0606467351317,140806.0,1019474.3491889164,3.2
91743,57.8320912429648,90.2694091796875,45.00236511230469,,,,,,,,,,,,,
91744,55.799100587492674,74.3578688777131,45.09581318736856,93557.0,59.7,79380.0,0.0397707223892,0.0105820102617,0.8034391403198,0.3905013799667,0.0676510632038,0.2130528688431,0.1495945453644,88098.0,743661.0510993745,8.4
91745,56.62715645550677,81.68193371841708,45.03163596965955,109183.0,56.3,55489.0,0.1233037188649,0.0079475212842,0.4319594800472,0.4053956568241,0.0541543848813,0.3965190351009,0.1131955906749,109792.0,965997.2772667328,8.0
91746,56.145509976256314,81.5935330225153,45.01821568488094,86567.0,57.6,29429.0,0.0248734243214,0.0174997448921,0.8396139740944,0.3776547014713,0.0729599371552,0.2534601688385,0.1565456390381,88911.0,763399.0662399795,10.4
91748,53.95652469598732,69.00017557867552,45.63142084650266,83428.0,56.0,43851.0,0.065882191062,0.0089621674269,0.306925714016,0.5536704063416,0.0615291148424,0.3538393676281,0.1249730959535,86565.0,967941.6285611576,10.4
91750,56.31084993654681,77.69864483285482,45.0206896782727,104195.0,55.4,33436.0,0.4489771425724,0.0418710373342,0.3617956638336,0.168231844902,0.0609741583467,0.4624817371368,0.0919069349766,125348.0,952848.6366679802,6.5
91752,53.94549812530541,73.39899936351055,45.030121092812095,115177.0,63.5,37173.0,0.2255938500166,0.0461087338626,0.615823328495,0.2549968957901,0.0590076446533,0.3216420412064,0.1049760505557,120631.0,827390.7287367997,6.1
91754,56.07944429628435,77.38924884463704,45.0641883527331,86331.0,55.3,33937.0,0.0588443279266,0.0089872414246,0.3109585344791,0.4743790030479,0.0573019571602,0.3806993365288,0.1458244919777,90341.0,940589.4259773606,9.8
91755,54.414187536623324,75.38598640914041,45.04787606895999,76382.0,54.9,26418.0,0.0458399578929,0.0053372699767,0.2201529294252,0.5675675868988,0.0588993318379,0.2954643070698,0.1670682728291,71957.0,920506.7629101352,10.4
91756,58.04757822133169,89.45911407470703,45.00236511230469,,,,,,,,,,,,,
91759,56.59255467554676,87.4311752319336,45.00099182128906,122583.0,67.9,299.0,0.7290970087051,0.033444814384,0.1806020140648,0.0234113708138,0.0,0.5650287866592,0.0144630251452,126458.0,363917.1038444528,0.0
91761,56.59899881771366,83.5631014744682,45.02163037452238,100578.0,61.8,61837.0,0.1461099386215,0.0435338057578,0.697106897831,0.2465352416039,0.0596263930202,0.2706462144852,0.1166444346309,92106.0,692099.3908133754,7.4
91762,56.83536826160752,82.21927655948889,45.034556719331775,83850.0,62.3,62990.0,0.1491824090481,0.0367201156914,0.7053183317184,0.2993014752865,0.0572772882879,0.2346298694611,0.1587169468403,82352.0,684989.6922306839,10.4
91763,55.56804274087762,80.85670496922921,45.02827350043928,78770.0,56.8,37698.0,0.1075388640165,0.0493925400078,0.712292432785,0.3199374079704,0.06317987293,0.2413767427206,0.1753801554441,77353.0,663531.5929413796,13.4
91764,57.605200408657694,81.82936690985126,45.03349443436764,81762.0,61.6,55311.0,0.1163240596652,0.0742709413171,0.7119379639626,0.2959086000919,0.0574688650668,0.2067491412163,0.180365845561,73838.0,633774.98788008,14.5
91765,57.888213445763135,85.12656858892939,45.040994274423895,105565.0,57.5,45303.0,0.1459726691246,0.0393351428211,0.1866763830185,0.4478069841862,0.0535092614591,0.507219851017,0.1014842912555,116288.0,1039210.3277103478,8.4
91766,56.07532175405121,79.7489909588393,45.02498465494698,81991.0,59.5,69517.0,0.0736366659403,0.0468806177378,0.727980196476,0.3764978349209,0.0582510083914,0.2160911262035,0.1803866773844,72186.0,688391.2305981468,11.1
91767,55.148926535400555,77.53634963446672,45.03923591629237,79245.0,58.7,50715.0,0.1250320374966,0.0541062802076,0.6953366994858,0.2810016870499,0.0712103396654,0.2656732201576,0.1819475740194,86875.0,697848.8501922205,11.4
91768,58.219012043323474,86.19485621248215,45.022946783130614,76041.0,57.1,35443.0,0.129362642765,0.0369607545435,0.7420365214348,0.3042349815369,0.0783911943436,0.1892572790384,0.1973557472229,71782.0,674607.1574029718,10.7
91769,54.84008655943293,74.45915222167969,45.010589599609375,,,,,,,,,,,,,
91770,55.8474451358366,78.70137211633669,45.031207689123455,75000.0,55.3,59410.0,0.0409022048116,0.0046456824057,0.3007911145687,0.5531392097473,0.0499552451074,0.2488608509302,0.1547073125839,76396.0,916261.8441220332,10.5
91771,53.28376363720414,67.04322052001953,45.039268493652344,,,,,,,,,,,,,
91772,53.28376363720414,67.04322052001953,45.039268493652344,,,,,,,,,,,,,
91773,56.82910549224837,84.85468031420275,45.007424028048625,105338.0,60.1,34066.0,0.3967005312443,0.030528973788,0.3612399399281,0.2008454203606,0.0530191473663,0.4419694840908,0.0933847501874,118989.0,922577.5147004132,6.6
91775,55.434885038131114,75.76573320074763,45.03965737936497,118610.0,59.2,24169.0,0.1944226026535,0.0141917336732,0.2433696091175,0.4345235526562,0.0633024573326,0.5035672187805,0.10917930305,121350.0,1285713.2307291245,7.1
91776,55.657853417238776,77.99053136623672,45.02641607260808,82155.0,60.3,37340.0,0.0734333172441,0.0101499734446,0.2817086279392,0.566443502903,0.0773319974542,0.2967745065689,0.1603595763445,77982.0,990121.2983586924,11.2
91778,55.72011863963755,75.73799896240234,45.04606628417969,,,,,,,,,,,,,
91780,54.363224467848134,70.09823308655062,45.02839422978996,103659.0,59.3,35556.0,0.1314546018839,0.0037405781914,0.1842726916075,0.497665643692,0.0594181753695,0.4275293648243,0.1195595785975,103194.0,1107047.5767115385,8.2
91784,56.3413556385881,83.61871053003362,45.01474141088683,154349.0,57.7,26116.0,0.5011104345322,0.0415837019682,0.2870271205902,0.1650329232216,0.0500330142677,0.5500365495682,0.0630212724209,160882.0,983655.2740397516,5.5
91785,54.03426339285714,74.07391357421875,45.024269104003906,,,,,,,,,,,,,
91786,55.404962405761566,77.65554776806206,45.02971439439066,92458.0,65.3,56025.0,0.289085239172,0.0729674249887,0.4987237751484,0.1995894759893,0.0474997535348,0.3157220482826,0.1417165100574,90446.0,724294.3425442418,7.5
91788,54.51613071986606,71.86956787109375,45.11749649047851,,,,,,,,,,,,,
91789,56.208375712726,74.06108481668589,45.035729478076874,125720.0,56.3,41377.0,0.1009498015046,0.0237813275307,0.1925224214792,0.4870821833611,0.0461456775665,0.528618991375,0.0860109478235,133558.0,1154650.8241043717,8.0
91790,56.86675361887172,80.42593965820971,45.05611858525882,102927.0,59.0,44855.0,0.1164864599705,0.0239884071052,0.6206889152527,0.3139449357986,0.064530134201,0.3356527388096,0.1131444424391,105282.0,840559.5171328922,7.2
91791,56.709184852932175,82.8411120766288,45.020351399181465,102266.0,56.3,33902.0,0.1360096782446,0.0342457666993,0.5052798986435,0.3603327274323,0.0844058170915,0.3867694735527,0.114537961781,112392.0,926307.94857088,7.2
91792,55.62411192856319,72.96617274890602,45.34153548013402,94817.0,61.1,31208.0,0.0614906437695,0.0756857246161,0.4229364395142,0.4278710484505,0.0531863905489,0.3667164444923,0.1387207061052,99562.0,819582.6576508322,9.6
91793,56.57101556439101,86.74861145019533,45.00510787963867,,,,,,,,,,,,,
91801,57.104892626688965,77.73640872107241,45.05931131568942,89156.0,60.7,53320.0,0.0958552137017,0.0260690171272,0.3275318741798,0.4595836400986,0.0584075711668,0.3850492835045,0.1346126049757,85863.0,909457.286219186,9.6
91802,56.3954860142299,77.11385345458984,45.040626525878906,,,,,,,,,,,,,
91803,57.71810262175557,79.8096587688293,45.03450379790063,84311.0,59.6,29006.0,0.0777425393462,0.0188581664115,0.3934358358383,0.4679721295834,0.0483221486211,0.365414083004,0.1651028990746,86955.0,964016.058828305,10.8
91901,57.65922031444239,80.19016520836324,45.00691761798319,114167.0,56.5,18669.0,0.7344260811806,0.0133376186714,0.1832449585199,0.080400660634,0.0633870437741,0.3822247385979,0.0895265936852,120444.0,973231.6864893502,10.2
91902,54.66424470748588,71.75026060329438,45.571661929592736,122524.0,56.9,17121.0,0.3587407171726,0.0195666141808,0.452952504158,0.208807900548,0.0763881132007,0.493448227644,0.0543517284095,149287.0,1151979.9322751798,5.6
91903,58.40191719338354,80.374267578125,45.00236511230469,,,,,,,,,,,,,
91910,55.2733820595071,74.43125231350999,45.06779082753607,90222.0,58.6,76313.0,0.201105967164,0.0352364592254,0.6340335011482,0.2887188196182,0.0951493903995,0.3278531730175,0.1417228132486,93358.0,836880.8980362597,8.4
91911,55.8986951107583,74.62565786622784,45.04016600645862,82350.0,56.5,87799.0,0.1217098161578,0.0347270481288,0.7282657027245,0.3180901706219,0.1153218671679,0.264752805233,0.1501557528973,87590.0,771343.3008816871,8.9
91912,53.31344385466507,62.94245910644531,45.16931915283203,,,,,,,,,,,,,
91913,54.65516290388019,71.67048527079189,45.051973157985266,129337.0,61.5,56102.0,0.1341306865215,0.0744002014399,0.4896260499954,0.298919826746,0.0572672598064,0.4672767817974,0.0723750889301,131148.0,916098.59833294,5.4
91914,58.19771758780992,77.47722625732422,45.020172119140625,190786.0,60.2,17373.0,0.1714154183865,0.0269959140569,0.5377885103226,0.2448627203703,0.0843666940928,0.5807474255562,0.0442106835544,166121.0,1192123.222069986,4.0
91916,56.42455850170773,79.36140293593671,45.001376798249964,103438.0,61.8,1833.0,0.7828696370125,0.0,0.1391161978245,0.1211129277945,0.0061791967601,0.3384717404842,0.055025562644,118500.0,678210.4378542899,0.0
91917,54.24880389064143,72.26342010498047,45.00922393798828,,52.2,,,,,,,,,,575480.4063509079,30.2
91931,53.83004787321996,77.02675647846819,45.00354058378673,63750.0,42.3,749.0,0.981308400631,0.0,0.0,0.0,0.0754716992378,0.1618297696114,0.3127647042274,48824.0,,0.0
