tract_id,tract_name,noise_mean_db,noise_max_db,noise_min_db
6073000902,9.02,54.24137978241822,74.8415756225586,45.035179138183594
6073004101,41.01,58.16529557891705,86.13524627685547,45.02700424194336
6073005202,52.02,54.59810279780983,77.37908172607422,45.05014419555664
6073001202,12.02,56.66462120643029,74.14305114746094,45.10008239746094
6073000901,9.01,55.22212357954545,74.12460327148438,45.024269104003906
6073019109,191.09,57.13099742137301,85.18382263183594,45.0064811706543
6073017111,171.11,53.046875,67.6387710571289,45.00099182128906
6073017059,170.59,53.011597041913944,63.04275131225586,45.010589599609375
6073021402,214.02,54.916840488470875,77.25993347167969,45.02153778076172
6073020042,200.42,58.963665282173,75.28402709960938,45.0064811706543
6073017112,171.12,52.2282860599347,64.59090423583984,45.0324592590332
6073020031,200.31,55.06716943641619,77.54959869384766,45.011962890625
6073017113,171.13,55.91520371547965,75.27886962890625,45.00510787963867
6073013323,133.23,54.75814208984375,73.26130676269531,45.067752838134766
6073020043,200.43,53.08062189275568,59.874874114990234,45.40704727172851
6073016618,166.18,56.11711615296804,69.55254364013672,45.040626525878906
6073020110,201.1,56.63736787683823,75.44192504882812,45.00510787963867
6073001802,18.02,58.11421308444657,84.52093505859375,45.07720947265625
6073005302,53.02,54.41128394717262,69.88380432128906,45.011962890625
6073001302,13.02,54.23530419193097,74.14305114746094,45.00922393798828
6073001201,12.01,57.43338107638889,82.7369613647461,45.00236511230469
6073021305,213.05,56.91056941105769,80.55377960205078,45.02153778076172
6073021101,211.01,56.769803040034255,79.46549987792969,45.00099182128906
6073013322,133.22,53.95247831312709,63.25105285644531,45.07991027832031
6073015706,157.06,52.66707996839887,60.61075210571289,45.28016662597656
6073015705,157.05,52.079096137152774,58.391639709472656,45.19696807861328
6073015408,154.08,55.44668729707792,76.47383117675781,45.02836608886719
6073013425,134.25,51.523761094674555,62.11654281616211,45.067752838134766
6073021001,210.01,54.0267368285124,78.93428802490234,45.00099182128906
6073013423,134.23,62.28207959320092,83.70327758789062,45.01743698120117
6073013320,133.2,51.97887305964052,69.85157012939453,45.00373840332031
6073013424,134.24,58.65138641117126,77.43588256835938,45.035179138183594
6073016403,164.03,58.49863848547718,83.35658264160156,45.00099182128906
6073020812,208.12,52.175201854066984,70.874267578125,45.07585906982422
6073021102,211.02,58.618483647175424,78.93428802490234,45.00373840332031
6073010016,100.16,56.84485028444035,78.55276489257812,45.00236511230469
6073013316,133.16,58.8561210412668,77.1708755493164,45.010589599609375
6073019111,191.11,56.71508473816356,69.53227996826172,45.010589599609375
6073019110,191.1,55.12798819124424,71.22216033935547,45.00236511230469
6073013315,133.15,47.48146123471467,50.35430145263672,46.07025909423828
6073018615,186.15,60.42485232469512,86.23663330078125,45.00373840332031
6073020040,200.4,53.91609933035714,66.36988830566406,45.01880645751953
6073013608,136.08,59.05836730072464,79.44384002685547,45.055572509765625
6073013607,136.07,59.48268058588064,80.55377960205078,45.01880645751953
6073008202,82.02,53.034472071482035,73.16180419921875,45.105445861816406
6073013422,134.22,55.26271707838038,74.84584045410156,45.0064811706543
6073017062,170.62,53.27805355552257,60.94121551513672,45.01333236694336
6073020310,203.1,55.05678157216495,84.53164672851562,45.00785446166992
6073017308,173.08,57.02891287076271,83.3505630493164,45.00922393798828
6073020311,203.11,55.48047339476813,84.54997253417969,45.01743698120117
6073019108,191.08,56.20944712047427,74.29913330078125,45.00510787963867
6073013326,133.26,55.1672512755102,72.43782043457031,45.0528564453125
6073022101,221.01,57.83880537974684,87.74371337890625,45.011962890625
6073010019,100.19,59.58478092597926,85.68788146972656,45.0542106628418
6073016703,167.03,59.488145436672184,80.92369842529297,45.07450866699219
6073017066,170.66,53.30661939538044,83.70143127441406,45.00373840332031
6073016705,167.05,57.054283876970224,81.03804016113281,45.00373840332031
6073020312,203.12,54.84431592314488,71.88365936279297,45.03791046142578
6073020313,203.13,56.04979414774842,88.00304412841797,45.00373840332031
6073020034,200.34,58.61348635143198,78.22037506103516,45.03382110595703
6073020111,201.11,60.52023977583847,83.94976806640625,45.01470184326172
6073020039,200.39,52.53715163010817,60.017337799072266,45.05828094482422
6073020044,200.44,51.577049618675595,59.874874114990234,45.010589599609375
