zcta,noise_mean_db,noise_max_db,noise_min_db
92058,52.038627812697385,68.92304936247854,45.196542383795084
92059,62.35359987745098,85.94282531738281,45.00099182128906
92060,53.987534423767,68.74307250976562,45.00099182128906
92064,55.08322150833199,71.05462581708339,45.03775479786558
92065,54.25890329646422,69.98816995887468,45.02167943903371
92066,53.987534423767,68.74307250976562,45.00099182128906
92067,53.08496517027864,65.55699157714844,45.00510787963867
92069,56.833469566627414,79.20442858236993,45.00481774235684
92070,54.69341229587045,68.74307250976564,45.00181435430774
92071,55.47901760492367,72.64263390473428,45.1735345707295
92072,54.13559709821429,72.6552505493164,45.01606750488281
92074,55.60037667410714,75.50350952148438,45.109466552734375
92075,57.52123591689903,85.34515149174051,45.01248798327455
92078,57.01566057493698,82.81343249647414,45.00989810577859
92079,53.02362804878049,65.50839233398438,45.00099182128906
92081,57.0220571579486,82.3389798038548,45.02040242187552
92082,58.25872458961167,78.06788778025374,45.05159934143587
92083,57.73307184904467,79.44346561918752,45.036838523008036
92084,52.75571689387042,63.78916332141355,45.0204660549363
92085,52.16107616734339,62.61262893676757,45.0324592590332
92086,53.987534423767,68.74307250976562,45.00099182128906
92088,51.33110555013021,58.251014709472656,45.00099182128906
92091,56.14260578702304,77.70526991289019,45.00675035215996
92092,58.656208221925134,84.54540252685547,45.00373840332031
92093,57.012846415067045,80.75360870361328,45.00236511230469
92101,58.43440626635031,82.88602330734608,45.03305100654393
92102,56.99661981566753,78.51737191949015,45.03550567846485
92103,55.503969175703986,75.87115952359682,45.033734105872114
92104,55.21120895604814,73.75206241347986,45.03185296107341
92105,56.581013518707195,74.55994972013076,45.0736024205128
92106,53.37815312166788,70.04072581462248,45.02280532317173
92107,54.46299099504794,70.95329814613008,45.116537891572634
92108,58.81585515282595,82.94605797458173,45.029422705008116
92109,53.98441877362862,69.30963144886793,45.12191050437847
92110,56.83212907016473,79.98328774106022,45.033499820928505
92111,55.74912721891641,77.39095618569496,45.02652272387892
92113,57.26057913059304,83.26327524187381,45.053778212619996
92114,52.827752610826764,65.83128226956636,45.04437581561507
92115,56.754936326003545,77.38982700731306,45.04021678865879
92116,57.88767555149943,83.99816037793174,45.04441823847193
92117,57.68994850546871,81.66712922758393,45.01104351734497
92118,56.49103295419462,75.37867329202156,45.030247284642556
92119,56.08819712290751,76.94423436412788,45.01684302689599
92120,56.89124447509413,78.9667999953672,45.02384471312257
92121,57.34208697474879,85.42700958251955,45.00845739000795
92122,57.88879441039931,79.7663439865336,45.037270143234835
92123,57.43938760355487,80.40340456029801,45.16527007827234
92124,58.96124386668727,81.16802402507979,45.02026286183986
92126,54.79843452368758,72.70040053942925,45.03445855565366
92127,55.03823224315006,82.08283314668384,45.00361478312071
92128,57.2211801185387,81.0985173382782,45.01713679486561
92129,55.97416678181546,74.15740746206119,45.027018823523825
92130,56.18057854126599,79.102294921875,45.00955677032471
92131,55.7984594355005,76.46016161875883,45.012501593163506
92134,58.99934543918919,85.75187683105469,45.01606750488281
92135,53.89563751220703,62.6857795715332,45.02836608886719
92136,57.23784781518,86.6989860534668,45.01401710510254
92137,56.69728422619049,75.38825225830078,45.0960578918457
92138,56.69728422619048,75.38825225830078,45.0960578918457
92139,55.57379175688624,77.28492498412143,45.02005850302434
92140,55.91365489130435,73.63236236572266,45.011962890625
92142,60.12122461264656,85.35800170898438,45.01470184326172
92143,59.36414241622575,84.52858734130861,45.0542106628418
92145,60.97323181372015,88.13314819335938,45.00236511230469
92149,55.510489004629626,83.06853485107422,45.01743698120117
92150,61.13883720081728,86.85294342041016,45.020172119140625
92152,53.62527999432514,69.56925582885742,45.014015197753906
92154,56.35929600195135,79.0884481269438,45.036599410219466
92155,57.902805335097,76.54753875732422,45.00510787963867
92158,54.24880389064143,72.26342010498047,45.00922393798828
92159,56.55531577797203,83.53146362304688,45.00099182128906
92160,58.768878030936456,86.570556640625,45.02973175048828
92161,58.656208221925134,84.54540252685547,45.00373840332031
92163,58.00592981557377,84.99274444580078,45.00510787963867
92165,60.264426491477266,85.95716857910156,45.020172119140625
92166,55.33437370224253,71.8639144897461,45.011962890625
92167,51.1280322265625,57.29326629638672,45.07181167602539
92169,54.18438535748106,71.50141906738281,45.140159606933594
92170,61.20856280940593,84.67459869384767,45.025634765625
92171,56.62926262588863,75.09471130371094,45.083953857421875
92172,57.77398695054944,79.79366302490234,45.01743698120117
92173,58.591808425482704,82.7106014314139,45.048010978439656
92174,51.78867979307432,60.40602111816406,45.04878616333008
92175,58.14391129740169,74.32328033447266,45.020172119140625
92177,59.33809840425532,82.98416137695312,45.0064811706543
92178,54.47668975743626,76.65017700195312,45.01333236694336
92182,57.90404696414018,84.69085693359375,45.0064811706543
92191,56.698731295878034,85.42700958251953,45.0064811706543
92192,57.64361351656627,79.68342590332031,45.02153778076172
92195,55.151282429245285,83.07282257080078,45.04335021972657
92196,54.16354417067308,73.29601287841797,45.01470184326172
92197,61.13883720081728,86.85294342041016,45.020172119140625
92198,58.70179663237577,87.92881774902344,45.00236511230469
92199,61.13883720081728,86.85294342041016,45.020172119140625
92201,55.454930649446844,76.49978213766113,45.04356803614874
92203,55.969208747892694,78.57637113702609,45.013350888411885
92210,55.76914696210141,74.70068712763022,45.013358487793255
92211,54.59722336937152,74.28485811240733,45.02080476149419
92220,55.64528851855662,77.59171536510651,45.04866232279966
92222,56.23631378759176,78.76910400390625,45.00099182128906
92223,55.41533685649132,79.46312571026492,45.02220016877922
92225,53.93322637342467,75.48802253735235,45.01665303457069
92226,51.02694766171329,69.99913024902344,45.0528564453125
92227,54.64199722658737,76.97760637622326,45.02446374720919
92230,57.97617835456162,85.71941375732422,45.00510787963867
92231,54.78562780928938,68.90979766845703,45.02836608886719
92233,54.933287617918204,71.61333532397383,45.00236511230468
92234,56.25616672187447,74.60275530253934,45.07852106924528
92235,56.99944105691056,84.79142761230469,45.00236511230469
92236,55.05603382874195,73.49952314308757,45.02747888749506
92239,57.87017421278181,83.68473052978516,45.00099182128906
92240,51.2551012435833,61.55010275691895,45.04598208551606
92241,54.51393361852349,66.64097085356191,45.12188293093347
92242,53.97382602304739,66.8329934467037,45.00510464628569
92243,55.45287543105953,79.17674671426566,45.013513546676535
92244,54.536727804221854,78.59678649902344,45.04742431640625
92247,52.08405013678451,63.39053726196289,45.002365112304695
92249,55.083842012793944,78.39729309082031,45.00236511230469
92250,54.261062520382495,75.6430746819916,45.00846321003308
92251,54.46419094097322,78.11135196749203,45.00105316198744
92252,56.286103077513395,77.14343511659445,45.0029470833564
92253,52.2000868510171,63.70781616225777,45.05760338735042
92255,52.24639348700495,71.24504089355469,45.011962890625
92256,57.47095366423301,81.08479497945908,45.00714470012727
92257,56.34481209703666,79.6744720468916,45.00109594557285
92258,52.24913935221102,63.42620086669922,45.00510787963867
92259,56.002121633176564,79.488037109375,45.00099182128906
92260,55.470427911966816,72.07706690406687,45.06155272558713
92261,55.10169666952895,73.84532165527344,45.01880645751953
92262,55.82163303893291,75.69317148396628,45.02341897387143
92263,53.18191945226733,70.17320084196227,45.01289981196482
92264,53.713154825595765,69.7330888420546,45.02962356321877
92266,56.5125247284212,80.3382568359375,45.00099182128906
92267,55.98413310855731,82.66231536865234,45.00099182128906
92268,55.94706750604637,78.13113403320312,45.00236511230469
92270,54.92623024259741,74.40751223021705,45.02124555447891
92273,55.23185002727398,78.27692413330078,45.00099182128907
92274,58.122345907534346,79.59010238221205,45.00102748714615
92275,60.263344829768386,79.86861419677734,45.00099182128906
92276,59.333887608172724,86.54354979943766,45.03243039344439
92277,52.62602813869982,70.66059542552753,45.01378426892822
92278,50.57334576231061,65.79554748535156,45.01606750488281
92280,55.98413310855731,82.66231536865234,45.00099182128906
92281,57.55235079310739,79.78682708740234,45.00236511230469
92282,59.127856872842,85.31740402443042,45.00504875363475
92283,56.27113029273833,78.96689637769171,45.00099182128906
92284,54.67813593438359,75.31364179247647,45.00178997515088
92285,55.93050292830984,78.08277005145702,45.00238147184093
92301,52.79330892577786,68.23995971679688,45.00099182128906
92304,57.35965477695276,85.29174041748047,45.00099182128906
92305,55.00285434525569,69.15452575683594,45.00099182128906
92307,54.45716004691777,78.25515259870389,45.01181990480642
92308,53.00803603468638,70.89880351470617,45.01813836479805
92309,57.35965477695276,85.29174041748047,45.00099182128906
92310,54.4186593577348,65.6690902709961,45.035179138183594
92311,56.6941891678995,82.90738766651603,45.00624132870947
92312,56.936358173076925,82.33503723144531,45.01333236694336
92313,56.15815160749907,81.96900408941212,45.01697766018885
92314,55.01632584801649,71.14421349499472,45.00259618015911
92315,53.16221205968232,71.12282423827374,45.03130514467261
92316,54.58896672288951,77.97430819630698,45.01115058760519
92318,55.040600545716636,72.38046264648438,45.0324592590332
92320,57.10583923795193,86.66507615913,45.003226553405575
92321,55.50206033711216,71.32899475097656,45.00785446166992
92323,57.35965477695276,85.29174041748047,45.00099182128906
92324,55.34635625685644,75.70159665125978,45.04070795774978
92325,51.73375955009396,67.29695892333984,45.00990104675293
92327,57.35965477695276,85.29174041748047,45.00099182128906
92328,53.632844538921695,74.38225555419922,45.00099182128906
92329,54.72081997863248,73.72911834716797,45.00099182128906
92332,57.23872414018773,85.06057136156029,45.00099182128906
92333,54.59449122390892,69.15452575683594,45.00373840332031
92334,55.26937871392191,75.46418762207031,45.00236511230469
92335,53.96348131195871,74.60972405220161,45.04326292337634
92336,55.40024867145639,76.30570795067399,45.033944006216025
92337,53.32645651367606,63.92343819143944,45.04831697683643
92338,57.35965477695276,85.29174041748047,45.00099182128906
92339,55.00285434525569,69.15452575683594,45.00099182128906
92341,55.476448989260895,69.79776000976562,45.01333236694336
92342,57.07595600328948,84.35684967041016,45.00099182128906
92344,54.35039112600235,79.1111100182801,45.00377206183408
92345,53.159446089168824,72.63012390416077,45.006340675801226
92346,54.18665421877779,74.11753754147304,45.02913002207208
92347,56.322435490109406,84.06028747558594,45.00099182128906
92350,53.45739911652302,67.63039207458496,45.03707695007324
92352,55.50206033711216,71.32899475097656,45.00785446166992
92354,53.92354615022798,69.23719444728484,45.0381243759806
92356,55.427554136266544,73.10660605252156,45.004630558416366
92357,55.04060054571664,72.38046264648438,45.0324592590332
92358,56.59255467554676,87.4311752319336,45.00099182128906
92359,55.43055134370187,74.45217071998628,45.02302819305762
92363,56.83164042200641,82.56138840509465,45.00099182128906
92364,57.35965477695276,85.29174041748045,45.00099182128907
92365,57.35965477695276,85.29174041748047,45.00099182128906
92366,57.35965477695276,85.29174041748045,45.00099182128906
92368,57.07595600328948,84.35684967041016,45.00099182128906
92369,52.64929382507508,69.3866958618164,45.03382110595703
92371,55.18415477605591,79.54743553317552,45.00176468710255
92372,54.72081997863248,73.72911834716797,45.00099182128906
92373,53.513339781473405,73.76256742091604,45.0302116681185
92374,56.40939095296056,82.71136919301355,45.015096497376774
92375,51.69113563629518,69.54869079589844,45.05014419555664
92376,54.97466252924294,77.50201484959106,45.03278616974887
92377,56.256867891536466,77.7691993138078,45.034144905742465
92378,55.50206033711218,71.32899475097656,45.00785446166992
92382,55.80984149861313,70.54521784756353,45.00725762657346
92384,53.6328445389217,74.38225555419922,45.00099182128906
92385,55.50206033711217,71.32899475097656,45.00785446166993
92389,53.6328445389217,74.38225555419922,45.00099182128906
92392,53.83483759679559,74.25099786447738,45.016018784365045
92394,51.64602098841259,62.595737055290584,45.14990297860877
92395,56.70613515409609,85.13229516086763,45.03100178370768
92397,54.00974905278663,67.29365755460938,45.0379035787561
92398,56.3224354901094,84.06028747558592,45.00099182128906
92399,51.97845207701925,68.99188246377491,45.030874984580066
92401,54.192212180977755,78.04145191051876,45.00884921141506
92402,56.020254629629626,88.09761810302734,45.011962890625
92403,56.020254629629626,88.09761810302734,45.011962890625
92404,56.106880394717194,80.38504115258748,45.02852742332686
92405,56.49661308388354,81.16810761131117,45.01169426939503
92406,54.9065801056338,85.00236511230469,45.00099182128906
92407,55.42645221841116,76.11024438274724,45.019407377315964
92408,54.60933999543482,77.46629204055526,45.011579460083986
92410,54.013754267658115,71.05605022936332,45.05485415343297
92411,57.07188896135544,78.85577685798347,45.02322816308645
92413,57.579728260869565,85.67025756835938,45.00373840332031
92415,55.43272524824917,81.03532981872559,45.01195430755615
92418,56.020254629629626,88.09761810302734,45.011962890625
92423,58.296636374482986,88.50585174560547,45.00236511230469
92427,54.96105371900826,83.81836700439453,45.01606750488281
92501,57.60228622076269,87.88405254780984,45.01380750464157
92502,56.9915389837083,88.37841033935547,45.00236511230469
92503,55.8322069192507,77.86253147652415,45.058437879378076
92504,55.43337781545897,75.36802286144213,45.02483089745287
92505,53.50927100213627,71.54305621166064,45.02425283766774
92506,54.61348284287884,75.24815041790548,45.03446074560529
92507,56.129727195566275,77.33561994786336,45.03799184854935
92508,51.713894187516416,60.720319806814736,45.085848388165715
92509,55.98287681972605,79.17243540316414,45.03467065361956
92513,53.57901278409091,73.44195556640625,45.16006088256836
92514,55.930390625,72.93583679199219,45.06098937988281
92516,56.89832644811656,87.64250946044922,45.011962890625
92517,56.552494274527184,90.14520263671876,45.00099182128906
92518,57.3822275512923,86.93286895751953,45.01470184326172
92519,55.2386264028601,70.58704015865158,45.00863361199068
92522,56.9915389837083,88.37841033935547,45.00236511230469
92530,55.13983821920526,73.27308764789714,45.01541623645971
92531,54.81763348612488,80.7445068359375,45.00785446166993
92532,55.737673124233254,77.48844227295574,45.002784070553744
92536,56.56934734291414,73.19934467864563,45.000991821289055
92539,56.646468972962815,73.33245849609375,45.00099182128906
92543,53.92923782126011,70.02550217562593,45.05658857501996
92544,54.6359889045715,71.34252554046877,45.04916703428945
92545,54.64836507448339,68.59730565253342,45.02404040555364
92546,55.16903409090909,78.47943115234375,45.00922393798828
92548,58.05824648725297,78.99930993766706,45.03069586030813
92549,55.00954812403283,66.0651128119279,45.00194676370647
92551,54.03327227983837,69.67355872815142,45.04376655205904
92552,52.38316498705621,60.55760192871094,45.05963134765625
92553,54.74372074398294,73.2635133902134,45.060067575086556
92555,55.131995381588546,78.23255830641851,45.00686022921363
92556,56.47964147093949,85.01880645751953,45.08260345458984
92557,54.540097543798716,69.96460710356513,45.01862229078907
92561,55.32196830493782,67.78348667398139,45.00352643563549
92562,57.2475268586366,78.23449832862941,45.029683892091526
92563,57.82303921235544,82.5428181060338,45.004664093012494
92564,54.10150370739265,83.10693359375,45.00236511230469
92567,55.122316644308086,77.88695814987058,45.01125777044784
92570,54.389543910637144,74.70902069403036,45.00817637023079
92571,55.055954651404214,80.31220992660602,45.00827276646054
92581,54.12439689726841,71.48294067382812,45.10008239746093
92582,54.851406401576945,72.08866356257043,45.016594322914926
92583,52.965969649501325,69.23098994965677,45.05621878454543
92584,56.00696699783357,77.14109331195128,45.01747595113201
92585,56.99261015331988,82.34819949114767,45.005823318685586
92586,54.92634509981563,80.04035261685523,45.048956182775086
92587,55.57107308834515,68.24371261241474,45.038426492051144
92589,53.34962592690678,62.38296890258789,45.01470184326172
92590,54.58629365292065,82.36022050339149,45.00510787963868
92591,55.849467370766135,73.5849097033005,45.041371053407595
92592,56.49809418332229,73.20869917797813,45.03287543530656
92593,54.22353898849797,82.0601577758789,45.00510787963867
92595,56.37247946476759,77.93673880890385,45.016450441303604
92596,55.55447158824409,76.38848593825618,45.00927362805234
92602,57.34968221882284,71.84407806396484,45.06098937988281
92603,53.989614395064365,70.55483808661877,45.018746637248476
92604,57.26260932375964,79.162205751544,45.03900466429188
92605,56.89719801682692,75.44935607910156,45.00785446166992
92606,56.827607233469784,82.88673692221754,45.02946054732617
92607,53.96995826010545,73.40840148925781,45.06640624999999
92609,59.520150967165144,89.4220657348633,45.025634765625
92610,58.708827423502385,79.40382278333918,45.02140293159978
92612,55.88238753586407,77.96851546664814,45.01854499633196
92614,57.10613216981722,78.47268977614212,45.01631014359521
92615,56.22699597417092,74.33289337158203,45.01333236694336
92616,54.17230977097602,70.78093719482422,45.01606750488281
92617,58.94015420830131,84.59542846679688,45.00099182128906
92618,60.18032470751852,88.21294621684613,45.006396303278734
92619,60.61981043803715,88.92150115966797,45.00099182128906
92620,55.36521122680049,71.84407806396486,45.050051218250715
92624,58.20376355454896,87.73307689354185,45.01463213837307
92625,55.5360031321141,75.51062748715144,45.00966821673913
92626,56.972735488243394,81.31949167916196,45.022864195925386
92627,55.053443740491026,77.08314952941659,45.04144122276115
92628,55.03035094246032,74.29267883300781,45.02700424194336
92629,55.23277560901436,74.3077885780005,45.024539692463435
92630,57.3622733059473,78.15506619051507,45.01946387928493
92637,57.83586782290548,79.65067594124093,45.03499310366367
92646,56.725470003443554,75.59334936399236,45.03388872316292
92647,56.69818113209443,78.40931117717827,45.03359667293048
92648,56.2877750689615,77.14066389762617,45.02271352740195
92649,56.43415278392982,74.9548507819297,45.07053474205936
92650,60.61981043803715,88.92150115966797,45.00099182128906
92651,56.21143252540351,79.17744106551886,45.013509323546266
92652,56.72586467805942,79.06888072216604,45.01011393829902
92653,57.72559906553459,84.1223460260019,45.01735444919203
92654,57.653201664719624,85.18513488769531,45.011962890625
92655,57.667202867256805,83.4974365023568,45.00763673769101
92656,56.9629116609998,76.61078109291226,45.02489112688569
92657,57.20679227281069,81.22222713760333,45.00952920732267
92658,57.482729206807974,81.97004699707031,45.00373840332031
92659,57.00696488645921,81.28398895263673,45.00236511230469
92660,55.56275202479339,78.06796201963529,45.01933403485814
92661,52.47270359848485,59.96336364746094,45.04606628417969
92662,52.783772786458336,57.17753982543945,45.34914016723633
92663,55.708253175104375,73.89338430362339,45.09286811478508
92672,57.19779535821773,85.13940598909419,45.016296871337566
92673,56.66090124737765,85.78041142097644,45.01305702724317
92674,57.07847164594187,87.32416990552645,45.00506545187824
92675,57.68843340783165,86.03182305893043,45.016448132836814
92676,54.11676537351226,67.9031782845824,45.02943551650822
92677,56.144925242082905,75.19461832863865,45.039653915910485
92678,55.86235575640342,71.94763946533203,45.01374053955078
92679,54.85277261305151,70.74286831805782,45.15604239360497
92683,57.02941905199751,81.25409245126745,45.0250988130983
92684,55.30093927876305,75.03008314667467,45.009685069919556
92685,57.434772217827,87.41151428222656,45.00236511230469
92688,58.46462250985686,77.21435843492111,45.02263973575088
92690,59.78551223830049,88.97682189941405,45.0064811706543
92691,57.64613857974528,78.81235043482727,45.03207203484011
92692,56.377245066304106,76.17531414950544,45.025608390382246
92693,58.681320599553125,87.74589538574219,45.010589599609375
92694,54.91234482508747,74.93984775940828,45.108533835556656
92697,58.94015420830131,84.59542846679688,45.00099182128906
92698,58.99614526098901,80.17449951171875,45.00099182128906
92701,57.27774005346773,80.82209334537214,45.0675573470992
92702,55.15218390345269,76.5069580078125,45.00785446166992
92703,56.757422222410526,76.3771378442804,45.03566631976021
92704,56.277412467604584,75.28587082385918,45.04432176602474
92705,55.87861720982664,77.78764973008708,45.02794265335786
92706,59.050127376419525,83.2014895028098,45.03656197423167
92707,57.482809840314765,77.59609970056243,45.04574753540321
92708,57.22695541128943,80.7862685050535,45.03100651205465
92711,56.08495082815736,74.67607879638672,45.01880645751953
92728,56.233907970634505,88.06315612792969,45.01606750488281
92735,58.38387268402604,88.37904357910156,45.0064811706543
92780,58.40473557589907,85.25682299187265,45.027903554703194
92781,59.235409648001855,91.61965942382812,45.00373840332031
92782,57.86434645353171,80.192574781217,45.02073160104856
92799,57.05298357950974,77.2754135131836,45.00236511230469
92801,58.889009134808354,84.94047494175865,45.01376840234105
92802,57.576829811764874,80.09172665264295,45.01557725096654
92803,56.17201551258993,76.64453887939453,45.02700424194336
92804,56.829625930701624,75.80798689496447,45.02481121238338
92805,57.304832289223135,83.846527487758,45.01778230472263
92806,58.176510248480945,88.61351487231452,45.0158496209264
92807,56.218240416129994,78.92452473954707,45.01989160459273
92808,57.43544596181461,80.03887446868109,45.0216199296017
92809,56.28259425607288,74.00019836425781,45.0064811706543
92811,55.20286526238592,72.55030822753906,45.01058959960938
92812,59.123409684597526,88.02432250976562,45.00373840332031
92814,56.53069875304135,76.32254791259766,45.025634765625
92816,57.38157148260212,86.79972839355469,45.03382110595703
92817,60.352201671341746,88.536376953125,45.00373840332031
92821,57.19769192737592,83.3517571573541,45.02155452482203
92822,59.46090933959835,87.34879302978516,45.00373840332031
92823,54.91968234080189,80.07321166992188,45.08933639526367
92825,59.225673368740516,88.78866577148438,45.055572509765625
92831,55.875938961527694,77.429714956979,45.017634035292886
92832,56.23556047062657,82.74213215885824,45.02386520237545
92833,55.99725088927681,79.41263766938808,45.02257038766509
92834,52.246744791666664,61.19915390014648,45.0419921875
92835,57.47382131792279,82.70772978271687,45.01786400255992
92836,54.41478806695464,75.18119049072266,45.039268493652344
92837,53.84259615384615,73.10905456542969,45.01470184326172
92838,55.84641002010724,74.78277587890625,45.01743698120117
92840,55.625697403139185,76.12188245207281,45.02837550400437
92841,55.671263005883446,74.38369543178443,45.022805905065226
92842,54.31003317636986,73.48304748535156,45.00236511230469
92843,57.98635773739278,82.12747964338499,45.02365544041441
92844,58.25311134436436,83.94178351373826,45.029544649301805
92845,58.70008630038198,81.33121303319689,45.04511522181512
92846,55.80389846580616,74.70263671875,45.13217544555664
92856,56.2908197633552,86.03577423095703,45.01880645751953
92857,57.52125403101966,87.89228820800781,45.0528564453125
92859,57.570849517419965,89.24176025390625,45.03382110595703
92860,54.31039341455912,76.16192789643931,45.026913275491154
92861,53.28620216110629,72.76380710435117,45.02180371887849
92863,57.91705815889629,88.54367065429688,45.00922393798828
92865,56.18724311260188,78.95316498099228,45.02909736686245
92866,56.78243952512776,82.82008618970951,45.008596433684424
92867,56.41842672937857,79.67128329436132,45.01444429631671
92868,57.13129435602651,82.71936235308915,45.008112073799474
92869,54.97264547466125,77.15845028636411,45.026810494034535
92870,55.83431360526588,78.93083459251103,45.02006945139053
92871,54.779296875,73.771240234375,45.03791046142578
92877,56.629736075129536,82.31468963623047,45.011962890625
92878,54.60396333987904,72.92237067790377,45.024825033653606
92879,55.93715472845939,77.70375521151063,45.065943592188994
92880,56.22007001702946,78.8476833669265,45.03380043172338
92881,56.326810622098776,85.13640488812345,45.01656069556369
92882,53.634223409361,74.19603986132206,45.04888573110592
92883,57.72334977499522,85.6421091059664,45.00479283551664
92885,53.948282945534224,71.8639144897461,45.02426910400391
92886,54.494113178398116,72.9051436713989,45.03756224545332
92887,54.61738842966199,72.30251802788905,45.35822626325637
92899,56.27552599009901,88.54367065429688,45.00510787963867
93001,55.25077741482495,72.9170583944665,45.081517685263925
93002,57.78880268754834,85.10276794433594,45.00236511230469
93003,57.04849913319466,82.65962389240116,45.01315147950647
93004,57.335449151169016,82.6619152075816,45.01417087747442
93005,59.37906882225433,85.51205444335938,45.02973175048828
93006,61.982896466121495,86.39486694335938,45.00922393798828
93007,57.73848594432314,83.47915649414062,45.00373840332031
93010,56.06635500821744,76.72796982401967,45.02174840019895
93011,59.36988331238574,86.1119155883789,45.00785446166992
93012,55.266910576687785,74.87416090499767,45.01981232441271
93013,57.927032868534056,83.58568555923333,45.00893562097267
93014,58.823058477722775,83.77852630615234,45.010589599609375
93015,56.82284735742653,79.40078820064932,45.004312561686184
93016,57.03711902006173,79.55014038085938,45.00236511230469
93021,56.332032486722895,76.10883528029811,45.01213406409357
93022,57.381417213169975,75.74134351438624,45.01663528842933
93023,55.33448543468345,74.78060269150816,45.00848688425263
93024,55.09790430564465,74.9303970336914,45.00922393798828
93030,55.70172222533593,76.43623699150871,45.033701620765875
93031,55.63203256082215,75.35294342041016,45.070457458496094
93032,55.12355508609693,75.0704574584961,45.00236511230469
93033,55.81926498759135,73.75214824505542,45.04169540632869
93035,55.67393267999194,75.11327242493535,45.037727663361686
93036,57.58811416379642,78.61249123981585,45.024695268979706
93041,56.23255544064246,74.52189319187835,45.02688143375024
93042,56.03384832772795,74.03634643554688,45.00785446166992
93043,56.68655873493976,76.39286804199219,45.01470184326172
93044,55.99639836582569,72.11653900146484,45.01333236694336
93060,56.3958509223466,78.37203909654701,45.042543486958174
93061,57.06501467640321,79.196533203125,45.025634765625
93062,58.385861579153605,84.35684967041016,45.06098937988281
93063,56.23871719991382,78.4277489346119,45.05094936344817
93064,50.896490478515624,58.814414978027344,45.03109359741211
93065,54.70015137390299,72.04381684041773,45.03301675864468
93066,56.76789638961929,76.3434314181685,45.00237816209256
93067,56.69020879196478,83.20769500732422,45.00785446166992
93094,58.069654761904765,83.14289093017578,45.0064811706543
93099,58.02849628712871,84.86004638671875,45.06504821777344
93101,53.53121993067953,75.65355486435837,45.076225795158436
93102,55.0076368065967,83.67169189453125,45.00373840332031
93103,53.05766950874954,70.48722620585957,45.01433879892427
93105,54.09534120027381,74.54870497459665,45.025120469611245
93108,53.444895458342344,75.49471271704755,45.011370742104454
93109,52.65083854077836,65.11712753404814,45.05332938948963
93110,55.946957188671156,78.37226671101593,45.007260018451746
93111,56.19869725369891,76.26112594895226,45.010190347925864
93116,55.586548533519554,77.00530242919922,45.01743698120117
93117,56.36966114486493,76.93081481898358,45.082704219242785
93120,55.0076368065967,83.67169189453125,45.00373840332031
93121,55.0076368065967,83.67169189453125,45.00373840332031
93150,52.147960005522826,69.87577056884766,45.02153778076172
93160,55.586548533519554,77.00530242919922,45.01743698120117
93190,55.0076368065967,83.67169189453125,45.00373840332031
93202,55.13528530895335,82.22716522216797,45.003738403320305
93203,52.32640291443567,67.33148562546482,45.00585362744538
93204,56.387836787250066,85.39703369140625,45.00099182128906
93206,56.387836787250066,85.39703369140625,45.00099182128906
93210,51.85196252422142,67.0590637559358,45.00224922144204
93212,50.243825564280186,61.97114345122748,45.07391568215101
93215,54.484283096294924,78.42072047925625,45.319187512142896
93218,55.04206686791072,75.38699340820312,45.00510787963867
93219,55.792285638673256,84.00883483886719,45.00236511230469
93221,53.806633741519505,74.66667257458988,45.00716591408173
93223,51.990855809336566,65.09061576095476,45.051960228411765
93224,54.634333473029976,81.07760246354282,45.00099182128906
93225,53.59318583202512,63.34654998779297,45.00922393798828
93230,53.95130345577112,75.40624744184912,45.03259417712601
93234,56.56775641177212,85.12710089644065,45.00216878025581
93239,55.97749341672152,85.3364486694336,45.00099182128906
93240,55.25255233758919,67.23373413085938,45.00236511230469
93241,53.62296279248793,74.11941199804963,45.007168368144185
93242,54.496391612939455,77.0230074576162,45.00107453583802
93243,56.75379430198355,87.30377960205078,45.000991821289055
93244,56.148419235827,80.46885681152344,45.00236511230469
93245,55.23464317257255,77.18099183529763,45.04356897038413
93247,53.14091596468256,73.14810436923335,45.05836321221134
93249,56.387836787250066,85.39703369140625,45.00099182128907
93250,58.77098578454894,84.47777557373047,45.00236511230469
93251,54.69996352752686,81.45171333803353,45.00099182128907
93252,54.6081192010938,69.71597541130733,45.00127143623602
93254,54.37395305804441,73.44588470458984,45.00236511230469
93256,55.792285638673256,84.00883483886719,45.00236511230469
93257,54.874902925416784,71.07220833278943,45.09918288169661
93258,55.24945506733425,70.4178695678711,45.00510787963867
93263,52.768118576741834,72.24990263298817,45.01791823071714
93265,55.35419600303293,72.49687194824219,45.00236511230469
93266,55.97749341672153,85.3364486694336,45.00099182128906
93267,55.17572684288132,76.24905420305211,45.01022347772649
93268,51.66246039090162,68.28273011535673,45.05986469676797
93270,55.072804228514,75.74024056682761,45.00499550517954
93272,55.792285638673256,84.00883483886719,45.00236511230469
93274,54.58285376548754,75.79123678734774,45.01573408727214
93275,56.24177320075758,80.017333984375,45.00236511230469
93276,54.63373418310383,81.29690551757812,45.00099182128906
93277,55.88735716906813,77.79229808935318,45.02151029595476
93278,55.654716038812786,74.62098693847656,45.00785446166992
93279,57.89396546378968,82.22195434570312,45.00236511230469
93280,53.66975730792383,79.44206323823647,45.01560330583227
93283,55.26124927244405,67.26437911052307,45.00237061476961
93286,52.73043726014929,66.53633997687318,45.02603538077613
93290,57.70631184369951,83.32034301757812,45.01470184326172
93291,57.78747074808226,82.43184790634882,45.00592800258028
