zip_code,zcta
63017,63017.0
63021,63021.0
63022,63011.0
63024,63011.0
63025,63025.0
63026,63026.0
63031,63031.0
63032,63131.0
63033,63033.0
63034,63034.0
63038,63038.0
63040,63040.0
63042,63042.0
63043,63043.0
63044,63044.0
63045,63045.0
63074,63074.0
63088,63088.0
63099,63131.0
63105,63105.0
63114,63114.0
63117,63117.0
63119,63119.0
63121,63121.0
63122,63122.0
63123,63123.0
63124,63124.0
63125,63125.0
63126,63126.0
63127,63127.0
63128,63128.0
63129,63129.0
63130,63130.0
63131,63131.0
63132,63132.0
63133,63133.0
63134,63134.0
63135,63135.0
63136,63136.0
63137,63137.0
63138,63138.0
63140,63140.0
63141,63141.0
63143,63143.0
63144,63144.0
63145,63131.0
63146,63146.0
63151,63131.0
63167,63131.0
65320,65320.0
65321,65321.0
65330,65330.0
65339,65339.0
65340,65340.0
65344,65344.0
65347,65347.0
65349,65349.0
65351,65351.0
63535,63535.0
63536,63536.0
63541,63541.0
63548,63548.0
63561,63561.0
63432,63432.0
63442,63555.0
63543,63543.0
63555,63555.0
63563,63563.0
63736,63736.0
63740,63740.0
63742,63742.0
63758,63758.0
63767,63767.0
63771,63771.0
63774,63774.0
63780,63780.0
63784,63784.0
63801,63801.0
63824,63824.0
65438,65438.0
65466,65466.0
65546,65438.0
65588,65588.0
63434,63434.0
63437,63437.0
63439,63439.0
63443,63443.0
63450,63450.0
63451,63451.0
63468,63468.0
63469,63469.0
63730,63730.0
63735,63735.0
63738,63738.0
63822,63822.0
63825,63825.0
63841,63841.0
63846,63846.0
63850,63846.0
63936,63936.0
63960,63960.0
65611,65611.0
65624,65624.0
65633,65633.0
65656,65656.0
65675,65633.0
65681,65681.0
65686,65686.0
65728,65728.0
65737,65737.0
63544,63544.0
63545,63545.0
63556,63556.0
63560,63560.0
63566,63566.0
64645,64645.0
64646,64646.0
64667,64667.0
65614,65614.0
65615,65616.0
65616,65616.0
65627,65627.0
65653,65653.0
65672,65672.0
65673,65672.0
65679,65679.0
65680,65680.0
65726,65672.0
65731,65731.0
65733,65733.0
65739,65739.0
65740,65740.0
65744,65744.0
65759,65759.0
65771,65771.0
65444,65444.0
65464,65464.0
65468,65468.0
65479,65479.0
65483,65483.0
65484,65484.0
65542,65542.0
65552,65552.0
65555,65555.0
65557,65557.0
65564,65564.0
65570,65570.0
65571,65571.0
65589,65589.0
65689,65689.0
64728,64728.0
64741,64741.0
64750,64750.0
64765,64765.0
64767,64767.0
64771,64771.0
64772,64772.0
64778,64778.0
64783,64783.0
64784,64784.0
64790,64790.0
63342,63357.0
63357,63357.0
63378,63357.0
63380,63383.0
63383,63383.0
63390,63390.0
63071,63071.0
63622,63622.0
63630,63630.0
63631,63631.0
63648,63648.0
63660,63660.0
63664,63664.0
63674,63674.0
63632,63655.0
63763,63763.0
63934,63934.0
63944,63944.0
63950,63944.0
63951,63951.0
63952,63952.0
63956,63956.0
63957,63957.0
63964,63964.0
63966,63966.0
63967,63967.0
65636,65746.0
65644,65644.0
65652,65652.0
65706,65706.0
65713,65713.0
65742,65742.0
65746,65746.0
64420,64420.0
64441,64441.0
64456,64456.0
64486,64486.0
64499,64499.0
65660,65660.0
65662,65662.0
65667,65667.0
65702,65702.0
65704,65704.0
65711,65711.0
65717,65717.0
63101,63101.0
63102,63102.0
63103,63103.0
63104,63104.0
63106,63106.0
63107,63107.0
63108,63108.0
63109,63109.0
63110,63110.0
63111,63111.0
63112,63112.0
63113,63113.0
63115,63115.0
63116,63116.0
63118,63118.0
63120,63120.0
63139,63139.0
63147,63147.0
63150,63101.0
63155,63155.0
63156,63113.0
63157,63113.0
63158,63113.0
63160,63113.0
63163,63113.0
63164,63113.0
63166,63113.0
63169,63101.0
63171,63113.0
63177,63113.0
63178,63113.0
63179,63113.0
63180,63101.0
63182,63101.0
63188,63101.0
63195,63113.0
63197,63101.0
63199,63113.0
39120,39120.0
39121,39120.0
39122,39120.0
39165,39120.0
39190,39120.0
38834,38834.0
38835,38834.0
38846,38846.0
38865,38865.0
39633,39633.0
39638,39638.0
39645,39645.0
39664,39664.0
39067,39067.0
39090,39090.0
39107,39090.0
39108,39108.0
39160,39160.0
38603,38603.0
38633,38633.0
38647,38647.0
38720,38720.0
38725,38725.0
38726,38726.0
38730,38730.0
38732,38732.0
38733,38773.0
38740,38740.0
38746,38746.0
38759,38759.0
38762,38762.0
38764,38764.0
38769,38769.0
38772,38772.0
38773,38773.0
38774,38774.0
38781,38781.0
38839,38916.0
38878,38878.0
38913,38913.0
38914,38914.0
38915,38915.0
38916,38916.0
38951,38951.0
38955,38916.0
39751,39751.0
38917,38917.0
38923,38923.0
38943,38943.0
38947,38947.0
38954,38954.0
39176,39176.0
38850,38850.0
38851,38851.0
38860,38860.0
38875,38851.0
38877,38851.0
39776,39776.0
39735,39735.0
39745,39745.0
39772,39772.0
39086,39086.0
39144,39144.0
39150,39150.0
39330,39330.0
39347,39347.0
39355,39355.0
39360,39360.0
39363,39363.0
39741,39741.0
39754,39741.0
39755,39755.0
39773,39773.0
38614,38614.0
38617,38617.0
38630,38630.0
38631,38631.0
38639,38639.0
38644,38644.0
38645,38645.0
38669,38614.0
38739,38614.0
38767,38767.0
39059,39059.0
39077,39083.0
39078,39078.0
39083,39083.0
39191,39191.0
39119,39119.0
39428,39428.0
39479,39479.0
38632,38632.0
38637,38637.0
38641,38641.0
38651,38651.0
38654,38654.0
38671,38671.0
38672,38672.0
38680,38680.0
38686,38680.0
39401,39401.0
39402,39402.0
39403,39402.0
39404,39401.0
39406,39406.0
39407,39401.0
39425,39425.0
39465,39465.0
39630,39630.0
39647,39647.0
39653,39653.0
39661,39661.0
39452,39452.0
39362,39362.0
39451,39451.0
39456,39456.0
39461,39461.0
38901,38901.0
38902,38901.0
38926,38925.0
38929,38929.0
38940,38940.0
38960,38901.0
39520,39520.0
39521,39556.0
39522,39556.0
39525,39525.0
39529,39556.0
39556,39556.0
39558,39520.0
39572,39572.0
39576,39576.0
39501,39501.0
39502,39503.0
39503,39503.0
39505,39503.0
39506,39503.0
39507,39507.0
39530,39530.0
39531,39531.0
39532,39532.0
39533,39530.0
39534,39534.0
39535,39503.0
39540,39540.0
39560,39560.0
39571,39571.0
39574,39574.0
39041,39041.0
39056,39056.0
39058,39056.0
39060,39041.0
39066,39066.0
39154,39154.0
39170,39170.0
39174,39174.0
39175,39175.0
39201,39201.0
39202,39202.0
39203,39203.0
39204,39204.0
39205,39201.0
39206,39206.0
39207,39201.0
39209,39209.0
39210,39202.0
39211,39211.0
39212,39212.0
39213,39213.0
39215,39201.0
39216,39216.0
39217,39217.0
39225,39201.0
39236,39201.0
39250,39201.0
39269,39269.0
39271,39201.0
39272,39272.0
39282,39201.0
39283,39201.0
39284,39201.0
39286,39201.0
39289,39201.0
39296,39201.0
38924,38924.0
39063,39063.0
39079,39079.0
39095,39095.0
39146,39146.0
39169,39169.0
39192,39192.0
38754,38754.0
39038,39038.0
39097,39097.0
39115,39115.0
39166,39166.0
38745,38745.0
39113,39113.0
39177,39177.0
38843,38843.0
38847,38847.0
38855,38855.0
38858,38858.0
38876,38876.0
39552,39553.0
39553,39553.0
39555,39452.0
39562,39562.0
39563,39563.0
39564,39564.0
39565,39565.0
39566,39564.0
39567,39567.0
39568,39553.0
39569,39567.0
39581,39581.0
39595,39567.0
39338,39338.0
39348,39348.0
39356,39356.0
39366,39366.0
39422,39422.0
39439,39439.0
39460,39481.0
39481,39481.0
39069,39069.0
39081,39069.0
39096,39096.0
39668,39668.0
39421,39421.0
39427,39427.0
39474,39474.0
39436,39459.0
39437,39437.0
39440,39440.0
39441,39443.0
39442,39443.0
39443,39443.0
39459,39459.0
39477,39477.0
39480,39480.0
39328,39328.0
39352,39352.0
39354,39354.0
39358,39358.0
38601,38601.0
38655,38655.0
38673,38673.0
38675,38655.0
38677,38677.0
38685,38685.0
38874,38655.0
38949,38949.0
39455,39455.0
39475,39475.0
39482,39482.0
39301,39301.0
39302,39301.0
39303,39301.0
39304,39342.0
39305,39305.0
39307,39307.0
39309,39309.0
39320,39320.0
39325,39325.0
39326,39326.0
39335,39335.0
39342,39342.0
39364,39364.0
39140,39140.0
39641,39641.0
39654,39654.0
39656,39656.0
39663,39663.0
39665,39665.0
39051,39051.0
39094,39094.0
39109,39051.0
39171,39090.0
39189,39189.0
38801,38801.0
38802,38801.0
38803,38801.0
38804,38804.0
38824,38824.0
38826,38826.0
38849,38849.0
38857,38857.0
38862,38862.0
38866,38866.0
38868,38868.0
38879,38879.0
38930,38930.0
38935,38930.0
38941,38941.0
38944,38944.0
38945,38945.0
38946,38946.0
38952,38952.0
38959,38946.0
39601,39601.0
39602,39629.0
39603,39601.0
39629,39629.0
39662,39662.0
39701,39701.0
39702,39702.0
39703,39702.0
39704,39705.0
39705,39705.0
39710,39705.0
39736,39736.0
39743,39743.0
39753,39759.0
39766,39766.0
39045,39045.0
39046,39046.0
39071,39071.0
39110,39110.0
39130,39110.0
39157,39157.0
39158,39157.0
39163,39046.0
39429,39429.0
39478,39478.0
39483,39483.0
39643,39643.0
38611,38611.0
38634,38635.0
38635,38635.0
38642,38642.0
38649,38635.0
38659,38659.0
38661,38661.0
38679,38611.0
38821,38821.0
38825,39730.0
38844,38844.0
38848,38848.0
38870,38870.0
39730,39730.0
39740,39740.0
39746,39746.0
39756,39756.0
38925,38925.0
38967,38967.0
39747,39747.0
39767,39767.0
39350,39350.0
39365,39365.0
39057,39057.0
39323,39323.0
39327,39327.0
39332,39332.0
39336,39336.0
39337,39337.0
39345,39345.0
39341,39341.0
39361,39361.0
39739,39739.0
39759,39759.0
39760,39760.0
39762,39762.0
39769,39769.0
38606,38606.0
38619,38619.0
38620,38620.0
38621,38621.0
38658,38658.0
38665,38665.0
38666,38666.0
39426,39426.0
39457,39426.0
39463,39466.0
39466,39466.0
39470,39470.0
39423,39423.0
39462,39462.0
39464,39464.0
39476,39476.0
39632,39652.0
39635,39635.0
39648,39648.0
39649,39648.0
39652,39652.0
39657,39657.0
39666,39666.0
38820,38863.0
38841,38841.0
38863,38863.0
38864,38864.0
38869,38869.0
38871,38871.0
38829,38829.0
38856,38856.0
38859,38859.0
38880,38829.0
38609,38643.0
38622,38622.0
38623,38623.0
38628,38670.0
38643,38643.0
38646,38646.0
38964,38964.0
39042,39042.0
39043,39042.0
39047,39047.0
39073,39073.0
39145,39145.0
39148,39044.0
39151,39042.0
39161,39094.0
39167,39167.0
39193,39193.0
39208,39208.0
39218,39218.0
39232,39232.0
39288,39208.0
39298,39047.0
39074,39074.0
39080,39074.0
39087,39074.0
39092,39092.0
39098,39094.0
39117,39117.0
39152,39152.0
39359,39359.0
38721,38721.0
38765,38765.0
39054,39054.0
39061,39061.0
39159,39159.0
39044,39044.0
39062,39062.0
39082,39082.0
39111,39111.0
39114,39114.0
39149,39149.0
39116,39116.0
39153,39153.0
39168,39168.0
39561,39561.0
39573,39573.0
39577,39577.0
38736,38736.0
38737,38737.0
38738,38738.0
38749,38749.0
38751,38751.0
38753,38753.0
38761,38761.0
38768,38768.0
38771,38771.0
38778,38778.0
38920,38920.0
38921,38921.0
38927,38927.0
38928,38928.0
38950,38950.0
38957,38957.0
38958,38958.0
38962,38962.0
38963,38963.0
38966,38966.0
38602,38618.0
38618,38618.0
38638,38618.0
38668,38668.0
38610,38610.0
38625,38625.0
38629,38629.0
38663,38663.0
38674,38674.0
38683,38683.0
38827,38827.0
38833,38833.0
38838,38838.0
38852,38852.0
38873,38873.0
38626,38626.0
38664,38664.0
38670,38670.0
38676,38676.0
38627,38627.0
38650,38650.0
38652,38652.0
38828,38828.0
39667,39667.0
39156,39156.0
39180,39180.0
39181,39183.0
39182,39183.0
39183,39183.0
38701,38701.0
38702,38702.0
38703,38703.0
38704,38704.0
38722,38722.0
38723,38723.0
38731,38731.0
38744,38744.0
38748,38748.0
38756,38756.0
38760,38760.0
38776,38756.0
38780,38701.0
38782,38703.0
39322,39322.0
39324,39367.0
39367,39367.0
39737,39737.0
39744,39744.0
39750,39750.0
39752,39752.0
39771,39771.0
39631,39631.0
39669,39669.0
39339,39339.0
39346,39346.0
38922,38922.0
38948,38948.0
38953,38953.0
38961,38961.0
38965,38965.0
39039,39039.0
39040,39040.0
39088,39088.0
39162,39162.0
39173,39194.0
39179,39179.0
39194,39194.0
59724,59724.0
59725,59725.0
59732,59732.0
59736,59736.0
59739,59739.0
59746,59746.0
59761,59761.0
59762,59762.0
59016,59016.0
59022,59022.0
59025,59025.0
59031,59031.0
59034,59034.0
59035,59035.0
59050,59050.0
59066,59066.0
59075,59075.0
59089,59089.0
59523,59523.0
59526,59526.0
59527,59527.0
59529,59529.0
59535,59535.0
59542,59542.0
59547,59547.0
59641,59643.0
59643,59643.0
59644,59644.0
59647,59647.0
59007,59007.0
59008,59008.0
59013,59013.0
59014,59014.0
59026,59026.0
59029,59029.0
59041,59041.0
59068,59068.0
59070,59070.0
59071,59071.0
59311,59311.0
59316,59332.0
59319,57724.0
59324,59324.0
59332,59332.0
59401,59401.0
59402,59405.0
59403,59405.0
59404,59404.0
59405,59405.0
59406,59440.0
59412,59412.0
59414,59414.0
59421,59421.0
59443,59443.0
59463,59463.0
59465,59465.0
59472,59472.0
59477,59477.0
59480,59480.0
59483,59483.0
59485,59485.0
59487,59487.0
59420,59420.0
59440,59440.0
59442,59442.0
59446,59446.0
59450,59450.0
59460,59460.0
59520,59520.0
59301,59301.0
59336,59336.0
59338,59338.0
59351,59351.0
59222,59222.0
59253,59253.0
59263,59263.0
59276,59276.0
59259,59259.0
59315,59315.0
59330,59330.0
59339,59339.0
59711,59711.0
59756,59756.0
59313,59313.0
59344,59344.0
59354,59354.0
59032,59032.0
59418,59418.0
59424,59424.0
59430,59430.0
59441,59441.0
59451,59451.0
59457,59457.0
59464,59464.0
59471,59471.0
59489,59489.0
59901,59901.0
59903,59901.0
59904,59901.0
59911,59911.0
59912,59912.0
59913,59913.0
59916,59916.0
59919,59919.0
59920,59920.0
59921,59936.0
59922,59922.0
59925,59925.0
59926,59926.0
59927,59927.0
59928,59928.0
59932,59932.0
59936,59936.0
59937,59937.0
59714,59714.0
59715,59715.0
59716,59716.0
59717,59715.0
59718,59718.0
59719,59715.0
59730,59730.0
59741,59741.0
59752,59752.0
59758,59758.0
59760,59760.0
59771,59718.0
59772,59718.0
59058,59058.0
59077,59077.0
59318,59318.0
59322,59322.0
59337,59337.0
59411,59411.0
59417,59417.0
59427,59427.0
59434,59434.0
59046,59046.0
59074,59074.0
59832,59832.0
59837,59837.0
59858,59858.0
59501,59501.0
59521,59521.0
59525,59525.0
59528,59528.0
59530,59530.0
59532,59532.0
59540,59540.0
59631,59631.0
59632,59632.0
59634,59634.0
59638,59638.0
59721,59721.0
59759,59759.0
59447,59447.0
59452,59452.0
59462,59462.0
59469,59469.0
59479,59479.0
59821,59821.0
59824,59824.0
59855,59855.0
59860,59860.0
59863,59863.0
59864,59864.0
59865,59865.0
59910,59910.0
59914,59914.0
59915,59915.0
59929,59929.0
59931,59931.0
59410,59410.0
59601,59601.0
59602,59602.0
59604,59602.0
59620,59601.0
59623,59601.0
59624,59601.0
59625,59601.0
59626,59601.0
59633,59633.0
59635,59635.0
59636,59636.0
59639,59639.0
59640,59640.0
59648,59648.0
59522,59522.0
59531,59531.0
59545,59545.0
59917,59917.0
59918,59918.0
59923,59923.0
59930,59930.0
59933,59933.0
59934,59934.0
59935,59935.0
59214,59214.0
59215,59215.0
59274,59274.0
59710,59710.0
59720,59720.0
59729,59729.0
59735,59735.0
59740,59740.0
59745,59745.0
59747,59747.0
59749,59749.0
59751,59751.0
59754,59754.0
59755,59755.0
59053,59053.0
59642,59642.0
59645,59645.0
59820,59820.0
59830,59830.0
59842,59842.0
59866,59866.0
59867,59867.0
59872,59872.0
59801,59801.0
59802,59802.0
59803,59803.0
59804,59804.0
59806,59802.0
59807,59802.0
59808,59808.0
59812,59802.0
59823,59823.0
59825,59825.0
59826,59826.0
59834,59834.0
59846,59846.0
59847,59847.0
59851,59851.0
59868,59868.0
59054,59054.0
59059,59059.0
59072,59072.0
59073,59072.0
59018,59018.0
59020,59020.0
59027,59027.0
59030,59030.0
59047,59047.0
59065,59065.0
59081,59081.0
59082,59082.0
59086,59086.0
59084,59087.0
59087,59087.0
59261,59261.0
59524,59524.0
59537,59537.0
59538,59538.0
59544,59544.0
59546,59546.0
59416,59416.0
59425,59425.0
59432,59432.0
59448,59448.0
59456,59456.0
59486,59486.0
59062,59062.0
59314,59314.0
59317,59317.0
59343,59343.0
59345,59317.0
59713,59713.0
59722,59722.0
59728,59728.0
59731,59731.0
59733,59733.0
59843,59843.0
59854,59854.0
59326,59326.0
59341,59326.0
59349,59349.0
59827,59827.0
59828,59828.0
59829,59829.0
59833,59833.0
59835,59840.0
59840,59840.0
59841,59841.0
59870,59870.0
59871,59871.0
59875,59875.0
59217,59217.0
59221,59221.0
59243,59243.0
59262,59262.0
59270,59270.0
59201,59201.0
59212,59212.0
59213,59213.0
59218,59218.0
59226,59226.0
59242,59242.0
59255,59255.0
59003,59003.0
59004,59003.0
59012,59012.0
59039,59039.0
59043,59043.0
59083,59054.0
59312,59312.0
59323,59323.0
59327,59327.0
59333,59333.0
59347,59347.0
59831,59831.0
59844,59844.0
59845,59845.0
59848,59848.0
59853,59853.0
59856,59856.0
59859,59859.0
59873,59873.0
59874,59874.0
59211,59211.0
59219,59219.0
59247,59247.0
59252,59252.0
59254,59254.0
59256,59256.0
59257,59257.0
59258,59258.0
59275,59275.0
59701,59701.0
59702,59750.0
59703,59703.0
59707,59701.0
59727,59727.0
59743,59743.0
59748,59748.0
59750,59750.0
59001,59001.0
59019,59019.0
59028,59028.0
59057,59057.0
59061,59061.0
59063,59063.0
59067,59067.0
59069,59069.0
59011,59011.0
59033,59033.0
59052,59052.0
59055,59055.0
59419,59419.0
59422,59422.0
59433,59433.0
59436,59436.0
59467,59467.0
59468,59468.0
59435,59474.0
59444,59444.0
59454,59454.0
59461,59461.0
59466,59466.0
59474,59474.0
59482,59482.0
59484,59484.0
59010,59010.0
59038,59038.0
59076,59076.0
59223,59223.0
59225,59225.0
59230,59230.0
59231,59231.0
59240,59240.0
59241,59241.0
59244,59244.0
59248,59248.0
59250,59250.0
59260,59260.0
59273,59241.0
59036,59036.0
59078,59078.0
59085,59085.0
59453,59453.0
59353,59353.0
59002,59002.0
59006,59006.0
59015,59015.0
59024,59024.0
59037,59037.0
59044,59044.0
59064,59064.0
59079,59079.0
59088,59088.0
59101,59101.0
59102,59102.0
59103,59101.0
59104,59101.0
59105,59105.0
59106,59106.0
59107,59101.0
59108,59101.0
59111,59101.0
59112,59101.0
59114,59101.0
59115,59101.0
59116,59101.0
59117,59101.0
27201,27201.0
27202,27244.0
27215,27215.0
27216,27215.0
27217,27217.0
27244,27244.0
27253,27253.0
27258,27258.0
27302,27302.0
27340,27340.0
27349,27349.0
27359,27253.0
28636,28636.0
28678,28678.0
28681,28681.0
28623,28623.0
28627,28627.0
28663,28663.0
28668,28668.0
28675,28675.0
28007,28007.0
28091,28091.0
28102,28102.0
28119,28119.0
28133,28133.0
28135,28135.0
28170,28170.0
28615,28615.0
28617,28617.0
28626,28626.0
28629,28629.0
28631,28631.0
28640,28640.0
28643,28643.0
28644,28644.0
28672,28672.0
28684,28684.0
28693,28693.0
28694,28694.0
28604,28604.0
28616,28616.0
28622,28622.0
28646,28646.0
28652,28652.0
28653,28657.0
28657,28657.0
28662,28662.0
28664,28657.0
27806,27806.0
27808,27808.0
27810,27810.0
27814,27814.0
27817,27817.0
27821,27821.0
27860,27860.0
27865,27865.0
27889,27889.0
27805,27805.0
27847,27847.0
27849,27849.0
27872,27872.0
27924,27924.0
27957,27957.0
27967,27967.0
27983,27983.0
28320,28320.0
28332,28332.0
28337,28337.0
28392,28392.0
28399,28399.0
28433,28433.0
28434,28434.0
28448,28448.0
28404,28401.0
28420,28420.0
28422,28422.0
28451,28451.0
28452,28452.0
28459,28470.0
28461,28461.0
28462,28462.0
28465,28465.0
28467,28467.0
28468,28468.0
28469,28469.0
28470,28470.0
28479,28479.0
28701,28701.0
28704,28704.0
28709,28709.0
28711,28711.0
28715,28715.0
28728,28715.0
28730,28730.0
28748,28748.0
28757,28757.0
28759,28759.0
28770,28711.0
28776,28803.0
28778,28778.0
28787,28787.0
28801,28801.0
28802,28748.0
28803,28803.0
28804,28804.0
28805,28805.0
28806,28806.0
28810,28805.0
28813,28803.0
28814,28804.0
28815,28805.0
28816,28805.0
28612,28612.0
28619,28619.0
28628,28628.0
28637,28637.0
28641,28657.0
28647,28647.0
28655,28655.0
28666,28666.0
28671,28671.0
28680,28655.0
28690,28690.0
28025,28025.0
28026,28025.0
28027,28027.0
28075,28075.0
28081,28081.0
28082,28025.0
28083,28083.0
28107,28107.0
28124,28124.0
28611,28611.0
28630,28630.0
28633,28645.0
28638,28638.0
28645,28645.0
28661,28645.0
28667,28667.0
27921,27921.0
27974,27974.0
27976,27976.0
28511,28511.0
28512,28512.0
28516,28516.0
28520,28520.0
28524,28524.0
28528,28528.0
28531,28531.0
28553,28553.0
28557,28557.0
28570,28570.0
28575,28575.0
28577,28577.0
28579,28579.0
28581,28581.0
28582,28582.0
28589,28589.0
28594,28594.0
27212,27212.0
27291,27291.0
27305,27305.0
27311,27311.0
27314,27314.0
27315,27315.0
27379,27379.0
28601,28601.0
28602,28602.0
28603,28658.0
28609,28609.0
28610,28610.0
28613,28613.0
28650,28650.0
28658,28658.0
28673,28673.0
28682,28682.0
27207,27207.0
27208,27208.0
27213,27207.0
27228,27312.0
27252,27252.0
27256,27252.0
27312,27312.0
27344,27344.0
27559,27559.0
28781,28781.0
28901,28901.0
28903,28906.0
28905,28905.0
28906,28906.0
27932,27932.0
27980,27980.0
28902,28902.0
28904,28904.0
28909,28909.0
28017,28017.0
28020,28020.0
28038,28073.0
28042,28090.0
28073,28073.0
28086,28086.0
28089,28089.0
28090,28090.0
28114,28114.0
28136,28090.0
28150,28150.0
28151,28150.0
28152,28152.0
28169,28169.0
28423,28423.0
28424,28424.0
28430,28430.0
28431,28431.0
28432,28432.0
28436,28436.0
28438,28438.0
28439,28439.0
28442,28442.0
28450,28450.0
28455,28455.0
28456,28456.0
28463,28463.0
28472,28472.0
28519,28519.0
28523,28523.0
28526,28526.0
28527,28527.0
28532,28532.0
28533,28533.0
28560,28560.0
28561,28562.0
28562,28562.0
28563,28560.0
28564,28560.0
28586,28586.0
28301,28301.0
28302,28304.0
28303,28303.0
28304,28304.0
28305,28305.0
28306,28306.0
28307,28307.0
28308,28308.0
28309,28312.0
28310,28310.0
28311,28311.0
28312,28312.0
28314,28314.0
28331,28306.0
28342,28342.0
28344,28344.0
28348,28348.0
28356,28356.0
28390,28390.0
28391,28391.0
28395,28395.0
27916,27916.0
27917,27917.0
27923,27923.0
27927,27927.0
27929,27929.0
27939,27939.0
27941,27941.0
27947,27947.0
27950,27950.0
27956,27956.0
27958,27958.0
27964,27964.0
27965,27965.0
27966,27966.0
27973,27973.0
27915,27915.0
27920,27920.0
27936,27936.0
27943,27943.0
27948,27948.0
27949,27949.0
27953,27953.0
27954,27954.0
27959,27959.0
27968,27968.0
27972,27972.0
27978,27978.0
27981,27981.0
27982,27982.0
27239,27239.0
27292,27292.0
27293,27295.0
27294,27292.0
27295,27295.0
27299,27299.0
27351,27292.0
27360,27360.0
27361,27295.0
27373,27107.0
27374,27295.0
27006,27006.0
27014,27014.0
27028,27028.0
28325,28325.0
28341,28341.0
28349,28349.0
28398,28398.0
28453,28453.0
28458,28458.0
28464,28464.0
28466,28466.0
28508,28508.0
28518,28518.0
28521,28521.0
27503,27503.0
27572,27572.0
27701,27701.0
27702,27704.0
27703,27703.0
27704,27704.0
27705,27705.0
27706,27705.0
27707,27707.0
27708,27705.0
27709,27709.0
27710,27704.0
27711,27704.0
27712,27712.0
27713,27713.0
27715,27704.0
27717,27704.0
27722,27701.0
27801,27801.0
27802,27801.0
27809,27809.0
27819,27819.0
27852,27852.0
27864,27864.0
27881,27881.0
27886,27886.0
27009,27009.0
27010,27040.0
27012,27012.0
27023,27023.0
27040,27040.0
27045,27045.0
27050,27050.0
27051,27051.0
27094,27045.0
27098,27045.0
27099,27045.0
27101,27101.0
27102,27012.0
27103,27103.0
27104,27104.0
27105,27105.0
27106,27106.0
27107,27107.0
27108,27107.0
27109,27109.0
27110,27110.0
27111,27101.0
27113,27101.0
27114,27101.0
27115,27101.0
27116,27101.0
27117,27107.0
27120,27101.0
27127,27127.0
27130,27107.0
27150,27107.0
27152,27107.0
27155,27107.0
27157,27107.0
27198,27107.0
27199,27101.0
27284,27284.0
27285,27284.0
27508,27508.0
27525,27525.0
27549,27549.0
27596,27596.0
28006,28006.0
28012,28012.0
28016,28016.0
28021,28021.0
28032,28032.0
28034,28034.0
28035,28036.0
28052,28052.0
28053,28052.0
28054,28054.0
28055,28052.0
28056,28056.0
28077,28077.0
28098,28098.0
28101,28101.0
28120,28120.0
28164,28164.0
27926,27926.0
27935,27935.0
27937,27937.0
27938,27938.0
27946,27946.0
27969,27935.0
27979,27979.0
28733,28733.0
28771,28771.0
27507,27507.0
27509,27509.0
27522,27522.0
27527,27527.0
27528,27520.0
27565,27565.0
27574,27574.0
27581,27581.0
27582,27582.0
27888,27888.0
28538,28538.0
28554,28554.0
28580,28580.0
27214,27214.0
27233,27233.0
27235,27235.0
27249,27249.0
27260,27260.0
27261,27235.0
27262,27262.0
27263,27263.0
27264,27235.0
27265,27265.0
27268,27262.0
27282,27282.0
27283,27283.0
27301,27301.0
27310,27310.0
27313,27313.0
27342,27249.0
27357,27357.0
27358,27358.0
27377,27377.0
27401,27401.0
27402,27401.0
27403,27403.0
27404,27401.0
27405,27405.0
27406,27406.0
27407,27407.0
27408,27408.0
27409,27409.0
27410,27410.0
27411,27401.0
27412,27403.0
27413,27401.0
27415,27401.0
27416,27401.0
27417,27401.0
27419,27401.0
27420,27405.0
27425,27401.0
27427,27401.0
27429,27401.0
27435,27401.0
27438,27401.0
27455,27455.0
27495,27401.0
27497,27403.0
27498,27401.0
27499,27401.0
27823,27823.0
27839,27839.0
27843,27843.0
27844,27844.0
27850,27850.0
27870,27870.0
27874,27874.0
27887,27839.0
27890,27890.0
27501,27501.0
27506,27546.0
27521,27521.0
27543,27526.0
27546,27546.0
27552,27546.0
28323,28323.0
28334,28334.0
28335,28334.0
28339,28339.0
28368,27332.0
28716,28716.0
28721,28721.0
28738,28786.0
28745,28745.0
28751,28751.0
28785,28785.0
28786,28786.0
28710,28792.0
28724,28792.0
28726,28726.0
28727,28792.0
28729,28729.0
28731,28731.0
28732,28732.0
28735,28735.0
28739,28739.0
28742,28742.0
28758,28791.0
28760,28792.0
28784,28790.0
28790,28790.0
28791,28791.0
28792,28792.0
28793,28739.0
27818,27818.0
27855,27855.0
27910,27910.0
27922,27922.0
27942,27942.0
27986,27986.0
28376,28376.0
27824,27824.0
27826,27826.0
27875,27875.0
27885,27885.0
27960,27960.0
28010,28677.0
28115,28115.0
28117,28117.0
28123,28117.0
28166,28166.0
28625,28625.0
28634,28634.0
28660,28660.0
28677,28677.0
28687,28677.0
28688,28625.0
28689,28689.0
28699,28625.0
28707,28707.0
28717,28717.0
28723,28723.0
28725,28725.0
28736,28736.0
28779,28779.0
28783,28783.0
28788,28779.0
28789,28789.0
27504,27504.0
27520,27520.0
27524,27524.0
27542,27542.0
27555,27555.0
27557,27557.0
27568,27568.0
27569,27569.0
27576,27576.0
27577,27577.0
27593,27527.0
28522,28585.0
28555,28555.0
28573,28573.0
28585,28585.0
27237,27330.0
27330,27330.0
27331,27330.0
27332,27332.0
27505,27505.0
28355,27332.0
28501,28501.0
28502,28501.0
28503,28504.0
28504,28504.0
28525,28525.0
